ID,What is wrong with the link?,Type;Type,URL;URL,Doc Resource Class,Doc Title,Doc Code,Doc Institution,Error
detroitmi::right-of-way-street-and-alley-vacations,,Download,https://maps-semcog.opendata.arcgis.com/datasets/SEMCOG::2016-2020-crash-locations-1.zip,"[""Datasets""]","Right of Way Street and Alley Vacations [Detroit, Michigan]",07c-01,Detroit Open Data,
SEMCOG::tip-projects-fy-23-to-26,,Download,https://maps-semcog.opendata.arcgis.com/datasets/SEMCOG::tip-projects-fy-23-to-26.zip,"[""Datasets""]",TIP Projects FY 23 to 26 [Southeast Michigan],06f-01,SEMCOG Open Data,
SEMCOG::wetlands,,Download,https://maps-semcog.opendata.arcgis.com/datasets/SEMCOG::wetlands.zip,"[""Datasets""]",Wetlands [Southeast Michigan],06f-01,SEMCOG Open Data,
burlconj::historic-register-buildings,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/burlconj::historic-register-buildings.zip,"[""Datasets""]",Historic Register Buildings [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
burlconj::historic-register-districts,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/burlconj::historic-register-districts.zip,"[""Datasets""]",Historic Register Districts [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
burlconj::property-boundaries,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/burlconj::property-boundaries.zip,"[""Datasets""]",Property Boundaries [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
dvrpcgis::greater-philadelphia-trails-1,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/dvrpcgis::greater-philadelphia-trails-1.zip,"[""Datasets""]",Greater Philadelphia Trails [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
dvrpcgis::new-jersey-transportation-improvement-program-tip-fy2022-2025-line-1,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/dvrpcgis::new-jersey-transportation-improvement-program-tip-fy2022-2025-line-1.zip,"[""Datasets""]",New Jersey Transportation Improvement Program (TIP) FY2022 -  (line) [New Jersey] {2025},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
dvrpcgis::new-jersey-transportation-improvement-program-tip-fy2022-2025-point-1,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/dvrpcgis::new-jersey-transportation-improvement-program-tip-fy2022-2025-point-1.zip,"[""Datasets""]",New Jersey Transportation Improvement Program (TIP) FY2022 -  (point) [New Jersey] {2025},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::addresspoints,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::addresspoints.zip,"[""Datasets""]",AddressPoints [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::municipal-centroids-of-nj-3424-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::municipal-centroids-of-nj-3424-test-only.zip,"[""Datasets""]",Municipal Centroids of NJ  TEST ONLY [New Jersey] {3424},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::municipal-centroids-of-nj-3857-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::municipal-centroids-of-nj-3857-test-only.zip,"[""Datasets""]",Municipal Centroids of NJ  TEST ONLY [New Jersey] {3857},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-counties-3424-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-counties-3424-test-only.zip,"[""Datasets""]",NJ Counties  TEST ONLY [New Jersey] {3424},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-counties-3857-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-counties-3857-test-only.zip,"[""Datasets""]",NJ Counties  TEST ONLY [New Jersey] {3857},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-county-centroids-3424-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-county-centroids-3424-test-only.zip,"[""Datasets""]",NJ County Centroids  TEST ONLY [New Jersey] {3424},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-county-centroids-3857-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-county-centroids-3857-test-only.zip,"[""Datasets""]",NJ County Centroids  TEST ONLY [New Jersey] {3857},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-municipal-boundaries-3424-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-municipal-boundaries-3424-test-only.zip,"[""Datasets""]",NJ Municipal Boundaries  TEST ONLY [New Jersey] {3424},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::nj-municipalities-3857-test-only,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::nj-municipalities-3857-test-only.zip,"[""Datasets""]",NJ Municipalities  TEST ONLY [New Jersey] {3857},14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
newjersey::parcels-and-mod-iv-composite-of-nj-web-mercator-3857,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/newjersey::parcels-and-mod-iv-composite-of-nj-web-mercator-3857.zip,"[""Datasets""]","Parcels and MOD-IV Composite of NJ, Web Mercator () [New Jersey] {3857}",14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
njdep::prime-fishing-grounds-points-of-new-jersey-deprecated,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/njdep::prime-fishing-grounds-points-of-new-jersey-deprecated.zip,"[""Datasets"", ""Web services""]",Prime Fishing Grounds (Points) (Deprecated) [New Jersey],14a-01,New Jersey Geographic Information Network Open Data Portal,
NJHighlands::highlands-conforming-towns,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/NJHighlands::highlands-conforming-towns.zip,"[""Datasets"", ""Web services""]",Highlands Conforming Towns [New Jersey],14a-01,New Jersey Geographic Information Network Open Data Portal,
NJTRANSIT::bus-routes-of-nj-transit,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/NJTRANSIT::bus-routes-of-nj-transit.zip,"[""Datasets"", ""Web services""]",Bus Routes Transit [New Jersey],14a-01,New Jersey Geographic Information Network Open Data Portal,
NJTRANSIT::bus-stops-of-nj-transit,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/NJTRANSIT::bus-stops-of-nj-transit.zip,"[""Datasets"", ""Web services""]",Bus Stops Transit [New Jersey],14a-01,New Jersey Geographic Information Network Open Data Portal,
NJTRANSIT::nj-transit-bus-stops-by-line,,Download,https://njogis-newjersey.opendata.arcgis.com/datasets/NJTRANSIT::nj-transit-bus-stops-by-line.zip,"[""Datasets""]",Bus Stops of NJ Transit by Line [New Jersey],14a-01,New Jersey Geographic Information Network (NJGIN) Open Data Portal,
2af8202fdaec48acbabbb663b6d1e087_13,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/2af8202fdaec48acbabbb663b6d1e087_13.zip,"[""Datasets"", ""Web services""]","Code Enforcement Areas: Columbus, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
37e316067c9f49b9ab08abf046fc7c4f_10,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/37e316067c9f49b9ab08abf046fc7c4f_10.zip,"[""Datasets"", ""Web services""]","Proactive Code Enforcement Areas: Columbus, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
3966b84ca9e74f6b9aff9bb277ca176f_0,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/3966b84ca9e74f6b9aff9bb277ca176f_0.zip,"[""Datasets"", ""Web services""]",Tax Increment Finance Zones: Ohio,11a-01,GEOhio Spatial Data Discovery Portal,
3b6b47fcd1e94e15872ce34eb43523c4_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/3b6b47fcd1e94e15872ce34eb43523c4_2.zip,"[""Datasets"", ""Web services""]","Landmarks: Butler County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
581acba01ccd42fcbab07c84d7ed0bf3_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/581acba01ccd42fcbab07c84d7ed0bf3_2.zip,"[""Datasets"", ""Web services""]","Landmarks: Ashtabula County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
5ef4f554c7604377b4e968f6031711d3_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/5ef4f554c7604377b4e968f6031711d3_2.zip,"[""Datasets"", ""Web services""]","Landmarks: Brown County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
66d7824d67f84de29e0c46ef8d88f1b7_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/66d7824d67f84de29e0c46ef8d88f1b7_2.zip,"[""Datasets"", ""Web services""]","Police Crime Cameras: Columbus, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
77fd930263624d339880b6cb0b1da362_0,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/77fd930263624d339880b6cb0b1da362_0.zip,"[""Datasets"", ""Web services""]",Central Ohio Bikeways: Ohio,11a-01,GEOhio Spatial Data Discovery Portal,
83133feb396344a382802e49671228dc_0,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/83133feb396344a382802e49671228dc_0.zip,"[""Datasets"", ""Web services""]",Points Of Interest (Https): Ohio,11a-01,GEOhio Spatial Data Discovery Portal,
a48bc3fc9a9b489089dfa41b5b994797_7,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/a48bc3fc9a9b489089dfa41b5b994797_7.zip,"[""Datasets"", ""Web services""]","Neighborhood Commercial Revitalization Areas: Columbus, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
c4eb7ff33e1d435db0b705ce297b6231_5,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/c4eb7ff33e1d435db0b705ce297b6231_5.zip,"[""Datasets"", ""Web services""]","Land Redevelopment Properties: Franklin County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
d4d0c5473ca941828ece37970bb17c35_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/d4d0c5473ca941828ece37970bb17c35_2.zip,"[""Datasets"", ""Web services""]","Landmarks: Athens County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
d82275e7025c4616a1e6e2a84d768613_6,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/d82275e7025c4616a1e6e2a84d768613_6.zip,"[""Datasets"", ""Web services""]","Land Redevelopment Property Manager Areas: Columbus, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
e78757769f16473b819d19cba34796cd_2,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/e78757769f16473b819d19cba34796cd_2.zip,"[""Datasets"", ""Web services""]","Landmarks: Allen County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
f8bc057741bb4433afc603cbdedc10e3_5,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/f8bc057741bb4433afc603cbdedc10e3_5.zip,"[""Datasets"", ""Web services""]","Senior Citizen Centers: Stark County, Ohio",11a-01,GEOhio Spatial Data Discovery Portal,
odnr::dredge-material-remediation-areas,,Download,https://ogrip-geohio.opendata.arcgis.com/datasets/odnr::dredge-material-remediation-areas.zip,"[""Datasets""]",Dredge Material Remediation Areas [Ohio],11a-01,GEOhio Spatial Data Discovery Portal,
205041a446904ac1bd5a80b79af3dc6e_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/205041a446904ac1bd5a80b79af3dc6e_0.zip,"[""Datasets"", ""Web services""]","Polling Places for Allegheny County Elections: Allegheny County, Pennsylvania, November 2020",08b-42003,Allegheny County GIS Open Data,
32cadb4592e14f6b8acb90acb5456357_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/32cadb4592e14f6b8acb90acb5456357_0.zip,"[""Datasets"", ""Web services""]","Department of Public Works Maintenance District Boundaries: Allegheny County, Pennsylvania",08b-42003,Allegheny County GIS Open Data,
896193d2f19a4beca8ad59cc60b457e5_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/896193d2f19a4beca8ad59cc60b457e5_0.zip,"[""Datasets"", ""Web services""]","Polling Place Locations (November: Allegheny County, Pennsylvania, 2018",08b-42003,Allegheny County GIS Open Data,
95db30a6f62e4579b10e6e79bfd44c98_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/95db30a6f62e4579b10e6e79bfd44c98_0.zip,"[""Datasets"", ""Web services""]","Polling Place Locations (May: Allegheny County, Pennsylvania, 2018",08b-42003,Allegheny County GIS Open Data,
aac87cc82fd243f3b589fc0004531216_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/aac87cc82fd243f3b589fc0004531216_0.zip,"[""Datasets"", ""Web services""]","Polling Place Locations (November: Allegheny County, Pennsylvania, 2015",08b-42003,Allegheny County GIS Open Data,
ad77ed0528b74e659c5db7f188702a7e_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/ad77ed0528b74e659c5db7f188702a7e_0.zip,"[""Datasets"", ""Web services""]","Polling Place Locations (November: Allegheny County, Pennsylvania, 2017",08b-42003,Allegheny County GIS Open Data,
c5721ce4538949f6bf89717aaaba2103_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/c5721ce4538949f6bf89717aaaba2103_0.zip,"[""Datasets""]","Allegheny County Voting District Boundaries: Allegheny County, Pennsylvania, Spring 2017-present",08b-42003,Allegheny County GIS Open Data,
d3f349ea4e4047f38c0dc56a39c7cfde_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/d3f349ea4e4047f38c0dc56a39c7cfde_0.zip,"[""Datasets"", ""Web services""]","Previous Pennsylvania U.S. Legislative Congressional District Boundaries: Allegheny County, Pennsylvania",08b-42003,Allegheny County GIS Open Data,
f3bd69247ecc4e419508b8fb3eebcc7f_0,,Download,https://openac-alcogis.opendata.arcgis.com/datasets/f3bd69247ecc4e419508b8fb3eebcc7f_0.zip,"[""Datasets"", ""Web services""]","Polling Place Locations (November: Allegheny County, Pennsylvania, 2014",08b-42003,Allegheny County GIS Open Data,
a50347b14a3b4b898209a5f90470eaa3_0,,Download,https://opendata-linncounty-gis.opendata.arcgis.com/datasets/a50347b14a3b4b898209a5f90470eaa3_0.zip,"[""Datasets""]","Address: Linn County, Iowa",03b-19113,"Linn County, Iowa Open Data Portal",
linncounty-gis::planimetricpolygon,,Download,https://opendata-linncounty-gis.opendata.arcgis.com/datasets/linncounty-gis::planimetricpolygon.zip,"[""Datasets""]","Planimetric Polygon [Linn County, Iowa]",03b-19113,"Linn County, Iowa Open Data Portal",
07df6dfb616c4b989aa0f8b208caf1a6_11,,Download,https://opendata.aacounty.org/datasets/07df6dfb616c4b989aa0f8b208caf1a6_11.zip,"[""Datasets""]","Survey Monuments: Anne Arundel County, Maryland",04b-24003,Anne Arundel County GIS Data,
09a69ab0d7634377b5faad447057ecba_33,,Download,https://opendata.aacounty.org/datasets/09a69ab0d7634377b5faad447057ecba_33.zip,"[""Datasets""]","Forest Conservation Easements: Anne Arundel County, Maryland",04b-24003,Anne Arundel County GIS Data,
414c6a9d562246cdbb6e7a32a0aaa2d8_4,,Download,https://opendata.aacounty.org/datasets/414c6a9d562246cdbb6e7a32a0aaa2d8_4.zip,"[""Datasets""]","Fences: Anne Arundel County, Maryland",04b-24003,Anne Arundel County GIS Data,
14252f20928443f0973e7e67f6802e75_4,,Download,https://opendata.aacounty.org/datasets/6071dd8938c64e7b9ed7c019d16e215a_10.zip,"[""Datasets""]","Aerial Photography Index 1984: Anne Arundel County, Maryland, 1984",04b-24003,Anne Arundel County GIS Data,
a1347e77b62c468386a58223cda3d607_32,,Download,https://opendata.aacounty.org/datasets/a1347e77b62c468386a58223cda3d607_32.zip,"[""Datasets""]","Targeted Growth Area: Anne Arundel County, Maryland",04b-24003,Anne Arundel County GIS Data,
f6d2318f12d94d6496a38fcb18d651f7_0,,Download,https://opendata.arcgis.com/datasets/ca00dda850b94730a406cf15d0b4912e_0.zip,"[""Datasets"", ""Web services""]",All Routes [Iowa],03a-02,IowaDOT Open Data,
cb1ecdbb2d9d486384785ad061d153b5_0,,Download,https://opendata.dc.gov/datasets/cb1ecdbb2d9d486384785ad061d153b5_0.zip,"[""Datasets""]","Transportation Equity Index [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::address-ward-changes-2022,,Download,https://opendata.dc.gov/datasets/DCGIS::address-ward-changes-2022.zip,"[""Datasets""]","Address Ward Changes [Washington, District of Columbia] {2022}",04c-01,Open Data DC,
DCGIS::advisory-neighborhood-commission-from-1990,,Download,https://opendata.dc.gov/datasets/DCGIS::advisory-neighborhood-commission-from-1990.zip,"[""Datasets""]","Advisory Neighborhood Commission from [Washington, District of Columbia] {1990}",04c-01,Open Data DC,
DCGIS::advisory-neighborhood-commissions-from-2002,,Download,https://opendata.dc.gov/datasets/DCGIS::advisory-neighborhood-commissions-from-2002.zip,"[""Datasets""]","Advisory Neighborhood Commissions from [Washington, District of Columbia] {2002}",04c-01,Open Data DC,
DCGIS::charter-schools,,Download,https://opendata.dc.gov/datasets/DCGIS::charter-schools.zip,"[""Datasets""]","Charter Schools [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::cityworks-service-requests,,Download,https://opendata.dc.gov/datasets/DCGIS::cityworks-service-requests.zip,"[""Datasets""]","Cityworks Service Requests [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::downtown-development-comprehensive-plan,,Download,https://opendata.dc.gov/datasets/DCGIS::downtown-development-comprehensive-plan.zip,"[""Datasets""]","Downtown Development Comprehensive Plan [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::dpw-parking-beats,,Download,https://opendata.dc.gov/datasets/DCGIS::dpw-parking-beats.zip,"[""Datasets""]","DPW Parking Beats [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::green-sites-and-amenities-,,Download,https://opendata.dc.gov/datasets/DCGIS::green-sites-and-amenities-.zip,"[""Datasets""]","Green Sites and Amenities  [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::industrial-revenue-bond-program-areas,,Download,https://opendata.dc.gov/datasets/DCGIS::industrial-revenue-bond-program-areas.zip,"[""Datasets""]","Industrial Revenue Bond Program Areas [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::industrial-revenue-bond-projects,,Download,https://opendata.dc.gov/datasets/DCGIS::industrial-revenue-bond-projects.zip,"[""Datasets""]","Industrial Revenue Bond Projects [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::ms4-sewer-shed-single-polygon,,Download,https://opendata.dc.gov/datasets/DCGIS::ms4-sewer-shed-single-polygon.zip,"[""Datasets""]","MS4 Sewer Shed Single Polygon [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::neighborhood-clusters,,Download,https://opendata.dc.gov/datasets/DCGIS::neighborhood-clusters.zip,"[""Datasets""]","Neighborhood Clusters [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::overlay-zones-1,,Download,https://opendata.dc.gov/datasets/DCGIS::overlay-zones-1.zip,"[""Datasets""]","Overlay Zones [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::primary-care-centers-2,,Download,https://opendata.dc.gov/datasets/DCGIS::primary-care-centers-2.zip,"[""Datasets""]","Primary Care Centers [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::proposed-capital-boundary-2016-1,,Download,https://opendata.dc.gov/datasets/DCGIS::proposed-capital-boundary-2016-1.zip,"[""Datasets""]","Proposed Capital Boundary - [Washington, District of Columbia] {2016}",04c-01,Open Data DC,
DCGIS::shuttle-bus-stops,,Download,https://opendata.dc.gov/datasets/DCGIS::shuttle-bus-stops.zip,"[""Datasets""]","Shuttle Bus Stops [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::sidewalk-vendors,,Download,https://opendata.dc.gov/datasets/DCGIS::sidewalk-vendors.zip,"[""Datasets""]","Sidewalk Vendors [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::single-member-district-from-1990,,Download,https://opendata.dc.gov/datasets/DCGIS::single-member-district-from-1990.zip,"[""Datasets""]","Single Member District from [Washington, District of Columbia] {1990}",04c-01,Open Data DC,
DCGIS::single-member-district-from-2002,,Download,https://opendata.dc.gov/datasets/DCGIS::single-member-district-from-2002.zip,"[""Datasets""]","Single Member District from [Washington, District of Columbia] {2002}",04c-01,Open Data DC,
DCGIS::state-of-washington-dc-in-2016,,Download,https://opendata.dc.gov/datasets/DCGIS::state-of-washington-dc-in-2016.zip,"[""Datasets""]","State of Washington DC in [Washington, District of Columbia] {2016}",04c-01,Open Data DC,
DCGIS::tax-increment-financing-tif-areas,,Download,https://opendata.dc.gov/datasets/DCGIS::tax-increment-financing-tif-areas.zip,"[""Datasets""]","Tax Increment Financing (TIF) areas [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::topography-northeast-dc,,Download,https://opendata.dc.gov/datasets/DCGIS::topography-northeast-dc.zip,"[""Datasets""]","Topography Northeast DC [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::topography-northwest-dc,,Download,https://opendata.dc.gov/datasets/DCGIS::topography-northwest-dc.zip,"[""Datasets""]","Topography Northwest DC [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::topography-southeast-dc,,Download,https://opendata.dc.gov/datasets/DCGIS::topography-southeast-dc.zip,"[""Datasets""]","Topography Southeast DC [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::topography-southwest-dc,,Download,https://opendata.dc.gov/datasets/DCGIS::topography-southwest-dc.zip,"[""Datasets""]","Topography Southwest DC [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::voting-precinct-1990,,Download,https://opendata.dc.gov/datasets/DCGIS::voting-precinct-1990.zip,"[""Datasets""]","Voting Precinct [Washington, District of Columbia] {1990}",04c-01,Open Data DC,
DCGIS::voting-precinct-2002,,Download,https://opendata.dc.gov/datasets/DCGIS::voting-precinct-2002.zip,"[""Datasets""]","Voting Precinct [Washington, District of Columbia] {2002}",04c-01,Open Data DC,
DCGIS::voting-precinct-2008,,Download,https://opendata.dc.gov/datasets/DCGIS::voting-precinct-2008.zip,"[""Datasets""]","Voting Precinct [Washington, District of Columbia] {2008}",04c-01,Open Data DC,
DCGIS::zoning-campus-areas,,Download,https://opendata.dc.gov/datasets/DCGIS::zoning-campus-areas.zip,"[""Datasets""]","Zoning Campus Areas [Washington, District of Columbia]",04c-01,Open Data DC,
DCGIS::zoning-regulations-of-1958,,Download,https://opendata.dc.gov/datasets/DCGIS::zoning-regulations-of-1958.zip,"[""Datasets""]","Zoning Regulations of [Washington, District of Columbia] {1958}",04c-01,Open Data DC,
DCGIS::zoning-to-property-lot-query-layer,,Download,https://opendata.dc.gov/datasets/DCGIS::zoning-to-property-lot-query-layer.zip,"[""Datasets""]","Zoning to Property Lot Query Layer [Washington, District of Columbia]",04c-01,Open Data DC,
4321436d39044423a0a93aefd897eadc_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/4321436d39044423a0a93aefd897eadc_0.zip,"[""Datasets"", ""Web services""]","Intersections: Scott County, Minnesota",05b-27139,Scott County Open Data,
9077b99e6fbf4bba9e2db4a6d2594512_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/9077b99e6fbf4bba9e2db4a6d2594512_0.zip,"[""Datasets"", ""Web services""]","Railroads: Scott County, Minnesota",05b-27139,Scott County Open Data,
970cd4d72c384086948f385d2980482f_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/970cd4d72c384086948f385d2980482f_0.zip,"[""Datasets"", ""Web services""]","Driveways: Scott County, Minnesota",05b-27139,Scott County Open Data,
a2d0744ac0554fa3a998a375d8cd22cc_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/a2d0744ac0554fa3a998a375d8cd22cc_0.zip,"[""Datasets"", ""Web services""]","Open Water: Scott County, Minnesota",05b-27139,Scott County Open Data,
cda7d43295f54cdcb918f06938258ca2_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/cda7d43295f54cdcb918f06938258ca2_0.zip,"[""Datasets"", ""Web services""]","Buildings: Scott County, Minnesota",05b-27139,Scott County Open Data,
db2bcaf7727f44f18b4c81baf4491510_0,,Download,https://opendata.gis.co.scott.mn.us/datasets/db2bcaf7727f44f18b4c81baf4491510_0.zip,"[""Datasets"", ""Web services""]","Swamps: Scott County, Minnesota",05b-27139,Scott County Open Data,
a65e42e4320a44ccb27bf496793b6537_15,,Download,https://opendata.minneapolismn.gov/datasets/a65e42e4320a44ccb27bf496793b6537_15.zip,"[""Datasets""]","Floodplain: City of Minneapolis, Minnesota",05c-01,Minneapolis Open Data Hub,
a65e42e4320a44ccb27bf496793b6537_3,,Download,https://opendata.minneapolismn.gov/datasets/a65e42e4320a44ccb27bf496793b6537_15.zip,"[""Datasets""]","Nicollet Mall: City of Minneapolis, Minnesota",05c-01,Minneapolis Open Data Hub,
a65e42e4320a44ccb27bf496793b6537_10,,Download,https://opendata.minneapolismn.gov/datasets/a65e42e4320a44ccb27bf496793b6537_15.zip,"[""Datasets""]","University Area: City of Minneapolis, Minnesota",05c-01,Minneapolis Open Data Hub,
a65e42e4320a44ccb27bf496793b6537_16,,Download,https://opendata.minneapolismn.gov/datasets/a65e42e4320a44ccb27bf496793b6537_16.zip,"[""Datasets""]","Mississippi River Critical Area: City of Minneapolis, Minnesota",05c-01,Minneapolis Open Data Hub,
a65e42e4320a44ccb27bf496793b6537_1,,Download,https://opendata.minneapolismn.gov/datasets/a65e42e4320a44ccb27bf496793b6537_16.zip,"[""Datasets""]","Transitional Parking: City of Minneapolis, Minnesota",05c-01,Minneapolis Open Data Hub,
cityoflakes::sbsp-2022-niceride-parking-system,,Download,https://opendata.minneapolismn.gov/datasets/cityoflakes::sbsp-2022-niceride-parking-system.zip,"[""Datasets"", ""Web services""]","SBSP  NiceRide Parking System [Minneapolis, Minnesota] {2022}",05c-01,Minneapolis Open Data,
1449a36b90aa429798c5fd28031bd894_1,,Download,https://opendata.starkcountyohio.gov/datasets/1449a36b90aa429798c5fd28031bd894_1.zip,"[""Datasets""]","Stark County FEMA Flood Hazard Areas: Stark County, Ohio, Ohio",11b-39151,Stark County GIS Data,
e66fb4d059d34ec2b4941b322eeb30f4_0,,Download,https://opendata.starkcountyohio.gov/datasets/e66fb4d059d34ec2b4941b322eeb30f4_0.zip,"[""Datasets""]","Stark County FEMA FIRM Panels: Stark County, Ohio, Ohio",11b-39151,Stark County GIS Data,
1485abe64d2d4fd7b2f394b56ce56b15_0,,Download,https://planning-harfordgis.opendata.arcgis.com/datasets/1485abe64d2d4fd7b2f394b56ce56b15_0.zip,"[""Datasets"", ""Web services""]","Contours, 2' Intermediate: Harford County, Maryland, 2013",04b-24025,Harford County Planning and Zoning Open GIS,
84c7095ea1394109baef1f4544962084_0,,Download,https://planning-harfordgis.opendata.arcgis.com/datasets/84c7095ea1394109baef1f4544962084_0.zip,"[""Datasets"", ""Web services""]","Contours, 10' Index: Harford County, Maryland, 2013",04b-24025,Harford County Planning and Zoning Open GIS,
4ae57828-a1d8-40e6-b46d-3ba9d0270e07,,Download,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mngeo/plan_parcels_open/shp_plan_parcels_open.zip,"[""Datasets""]",Parcels: Minnesota,05a-01,Minnesota Geospatial Commons,
a0903ec0-ba04-4fe9-bcd7-132057a5abc2,,Download,https://s3.amazonaws.com/holc/tiles/CA/LosAngeles/1939/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Los Angeles, California] {1939}",078d-001,American Panorama,
