link,Title,Description,Language,Creator,Publisher,Provider,Resource Class,Resource Type,Subject,Date Issued,Bounding Box,Spatial Coverage,Scale,Format,Documentation,Identifier,Member Of,Code,Access Rights,Status,Date Accessioned
['https://d.lib.msu.edu/maps/834/datastream/MODS/view/'],"Hiawatha, Township 44N Range 16W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5rf5mt0b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/835/datastream/MODS/view/'],Township 44N Range 17W,"Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.490131--W 086.364866/N 046.157992--N 046.245104,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5891330g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/836/datastream/MODS/view/'],Township 44N Range 18W,"Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615681--W 086.489801/N 046.158069--N 046.245795,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5wd3rd0r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/837/datastream/MODS/view/'],"Hiawatha, Township 45N Range 18W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5m61d22s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/838/datastream/MODS/view/'],"Hiawatha, Township 45N Range 17W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5q81644s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/839/datastream/MODS/view/'],"Hiawatha, Township 45N Range 16W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5804zx2k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/840/datastream/MODS/view/'],"Manistique, Township 45N Range 15W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.241119--W 086.113895/N 046.331593--N 045.953586,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5pg1k09q,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/841/datastream/MODS/view/'],"Germfask, Township 45N Range 13W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 085.990648--W 085.864386/N 046.331854--N 046.158134,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5qb9wj07,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/842/datastream/MODS/view/'],"Doyle, Township 45N Range 14W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.116746--W 085.989217/N 046.331199--N 045.948717,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5sj1c34s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/843/datastream/MODS/view/'],"Seney, Township 46N Range 13W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5x63ch6p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/844/datastream/MODS/view/'],"Seney, Township 46N Range 14W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5pk08d2n,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/845/datastream/MODS/view/'],"Seney, Township 46N Range 15W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5np1xw5b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/846/datastream/MODS/view/'],"Hiawatha, Township 46N Range 16W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m53b5xm1x,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/847/datastream/MODS/view/'],"Seney, Township 47N Range 13W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5dv1f08w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/848/datastream/MODS/view/'],"Seney, Township 47N Range 14W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5cc0w55j,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/849/datastream/MODS/view/'],"Seney, Township 47N Range 15W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.240894--W 085.864479/N 046.505538--N 046.330696,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5fx75920,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/850/datastream/MODS/view/'],"Hiawatha, Township 47N Range 16W","Page from: Plat book of Schoolcraft Co., Michigan",eng,W.W. Hixson & Co.,Published by W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1927/1950,W 086.615429--W 086.239981/N 046.505861--N 045.968735,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13269139,https://n2t.net/ark:/85335/m5n01156r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/851/datastream/MODS/view/'],"Plat book of Sanilac County, Michigan",Scale determined from section lines.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 83°07ʹ13ʺ--W 82°30ʹ11ʺ/N 43°41ʹ25ʺ--N 43°09ʹ14ʺ,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m58p5wn5w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/852/datastream/MODS/view/'],"Argyle, Township 13N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.996824--W 082.873307/N 043.595677--N 043.504095,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5s757x5s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/853/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5kw58w3g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/854/datastream/MODS/view/'],"Austin, Township 14N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.997936--W 082.877077/N 043.682778--N 043.59169,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5gt5gt1g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/855/datastream/MODS/view/'],"Bridgehampton, Township 12N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.754087--W 082.631971/N 043.515532--N 043.423757,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5v98138f,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/856/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5xs5kv49,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/857/datastream/MODS/view/'],"Custer, Township 12N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.873307--W 082.750569/N 043.511623--N 043.420498,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5p84574j,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/858/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5mk66m5m,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/859/datastream/MODS/view/'],"Elmer, Township 11N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.988273--W 082.864985/N 043.420498--N 043.329913,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5nv9bp2x,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/860/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5416vb2k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/861/datastream/MODS/view/'],"Evergreen, Township 13N Range 12E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.114624--W 082.992888/N 043.59169--N 043.501094,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5v98139x,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/862/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5h990r3d,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/863/datastream/MODS/view/'],"Buel, Township 10N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.772942--W 082.648501/N 043.340144--N 043.245363,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5ms3mc99,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/864/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5qz23v66,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/865/datastream/MODS/view/'],"Delaware, Township 14N Range 16E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.758373--W 082.596581/N 043.690475--N 043.599611,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5377766d,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/866/datastream/MODS/view/'],"Delaware, Township 14N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.758373--W 082.596581/N 043.690475--N 043.599611,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5mc8st51,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/867/datastream/MODS/view/'],"Elk, Township 10N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.885338--W 082.767004/N 043.335557--N 043.242908,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5kp7w34s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/868/datastream/MODS/view/'],"Forester, Township 13N Range 16E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.637769--W 082.554733/N 043.603607--N 043.471969,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m50r9ng40,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/869/datastream/MODS/view/'],Township 12N Range 16E,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.634931--W 082.53851/N 043.428329--N 043.517167,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m51z4350w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/870/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5x34p41d,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/871/datastream/MODS/view/'],"Flynn, Township 10N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.001275--W 082.882842/N 043.332276--N 043.24177,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5wd3rc9n,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/872/datastream/MODS/view/'],"Fremont, Township 9N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.767004--W 082.643286/N 043.24888--N 043.160486,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m52b8wq06,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/873/datastream/MODS/view/'],"Lexington, Township 10N Range 16&17E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.654435--W 082.522459/N 043.344081--N 043.24888,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5zp3xc0r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/874/datastream/MODS/view/'],"Maple Valley, Township 9N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.999498--W 082.877226/N 043.242908--N 043.154107,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5w952076,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/875/datastream/MODS/view/'],"Greenleaf, Township 14N Range 12E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.117848--W 082.996824/N 043.679312--N 043.588004,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5nv9bp1f,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/876/datastream/MODS/view/'],"Lamotte, Township 12N Range 12E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.10951--W 082.988273/N 043.504095--N 043.414352,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m54b2zh15,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/877/datastream/MODS/view/'],"Marlette, Township 11N Range 12E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.1204--W 082.984443/N 043.417151--N 043.283688,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5fq9rh5v,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/878/datastream/MODS/view/'],"Marlette, Township 10N Range 12E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 083.1204--W 082.984443/N 043.417151--N 043.283688,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m59w0b996,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/879/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5ht2hq07,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/880/datastream/MODS/view/'],"Minden, Township 14N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.878379--W 082.756605/N 043.685904--N 043.59547,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5vx07f73,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/881/datastream/MODS/view/'],"Moore, Township 12N Range 13E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.992888--W 082.869159/N 043.508525--N 043.417151,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5m040851,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/882/datastream/MODS/view/'],"Watertown, Township 11N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.869159--W 082.745568/N 043.423757--N 043.332799,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5fj2br07,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/883/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m50001c08,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/884/datastream/MODS/view/'],"Marion, Township 13N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.756605--W 082.634907/N 043.60257--N 043.511623,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5j67b80b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/885/datastream/MODS/view/'],"Wheatland, Township 13N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 084.477369--W 084.361981/N 041.986208--N 041.898381,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m53x84x99,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/886/datastream/MODS/view/'],"Sanilac, Township 11N Range 16E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.633415--W 082.532625/N 043.473746--N 043.341209,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m50g3j95z,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/887/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5707z10s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/888/datastream/MODS/view/'],"Speaker, Township 9N Range 14E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.882842--W 082.761111/N 043.245363--N 043.157221,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5pv6ck1p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/889/datastream/MODS/view/'],"Washington, Township 11N Range 15E","Page from: Plat book of Sanilac County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1924/1932,W 082.750569--W 082.626131/N 043.428308--N 043.336675,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13290429,https://n2t.net/ark:/85335/m5445jq6c,06d-01,06d-01,Public,Active,2021-06-02
