Information,Status,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,solr_geom,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,layer_slug_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,dct_spatial_sm,b1g_centroid_ss,b1g_genre_sm,dc_creator_sm,dc_identifier_s,Download,HTML
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1022,Matching,08a-01,08a-01,Active,FALSE,Biota,2019-03-28,Files,"ENVELOPE(-74.6538,-80.5901,42.2595,39.7074)",,Vector,Pennsylvania State University,,,,"This Website provides an interface for PA Breeding Bird Atlas staff and volunteers to find survey blocks, enter their findings and view results. I developed the component with which users can view a map of a block and print a high-quality PDF map. To print a map, enter the site and click the ""Register"" link on the left side of the window. Then click the ""View Regions & Blocks"" link, select a block, click its ""Block Map"" tab and choose whether to print an air photo or a topo map.",9a341d5f-fdc6-436a-a164-dd483e814ab0,,2004,[2004 TO 2004],2004,Public,,English,Breeding Bird Atlas 2 - Survey Points: Pennsylvania,9a341d5f-fdc6-436a-a164-dd483e814ab0,,,FALSE,Dataset,The Pennsylvania State University,Pennsylvania,"40.9835,-77.6219",Geospatial data,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1022,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1022,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=BBA_appSurveyPoints.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1026,Matching,08a-01,08a-01,Active,FALSE,Inland Waters,2019-03-28,Files,"ENVELOPE(-74.9641,-75.273,40.1389,39.8699)",,Vector,Pennsylvania State University,,,,"Philadelphia bike network and supporting datasets is an experimental dataset that combines various City of Philadelphia departments' datasets to support bike network routing. These datasets are in an experimental stage and are not yet approved for wide use. Use with caution is recommended. Datasets include Bike Network, Connector Streets, Regional Routes, and Trails and Side paths. For source, date, limitations and additional data for each supporting dataset, please see metadata.",e6e281e1-4f2c-401b-825c-50012e2d1cb5,,2012,[2012 TO 2012],2012,Public,,English,"Bike Network and Supporting Datasets: Philadephia, Pennsylvania",e6e281e1-4f2c-401b-825c-50012e2d1cb5,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0044,-75.1185",Geospatial data,Streets Department,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1026,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1026,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaBikeNetwork_SupportingDatasets201209.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1027,Matching,08a-01,08a-01,Active,FALSE,Planning and Cadastral,2019-03-28,Files,"ENVELOPE(-74.954,-75.2842,40.1438,39.8617)",,Vector,Pennsylvania State University,,,,"Polygon boundaries of PPR's operational districts as established by PPR's GIS staff and reviewed, revised, and approved by PPR's executive staff.",d7bbd108-9809-4c3b-9b37-9dc1569f6a20,,2016,[2016 TO 2016],2016,Public,,English,"PPR Districts: Philadephia, Pennsylvania",d7bbd108-9809-4c3b-9b37-9dc1569f6a20,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0027,-75.1191",Geospatial data,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1027,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1027,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=Philadelphia_PPR_Districts2016.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1028,Matching,08a-01,08a-01,Active,FALSE,Society,2019-03-28,Files,"ENVELOPE(-74.954,-75.2842,40.1438,39.8613)",,Vector,Pennsylvania State University,,,,"The shapefile is the administrative boundaries for Police Sectors. Sectors are the logical means by which police districts are subdivided. Each district is made up of 12-30 sectors. In theory, a police patrol car is assigned to each sector and a supervisor for each 3-4 sectors.",a6cc16d6-fea0-4bba-8fda-98ef29525432,,2010,[2010 TO 2010],2010,Public,,English,"Police Sector Boundaries: Philadephia, Pennsylvania",a6cc16d6-fea0-4bba-8fda-98ef29525432,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0025,-75.1191",Geospatial data,Philadelphia Police Department Crime Analysis and Mapping Unit,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1028,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1028,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaPoliceSectorsBoundaries201202.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1029,Matching,08a-01,08a-01,Active,FALSE,Inland Waters,2019-03-28,Files,"ENVELOPE(-74.9848,-75.2486,40.0815,39.9012)",,Vector,Pennsylvania State University,,,,"This dataset is a combination of both bike racks installed in 2008 as a result of Adopt-a-rack program and racks installed by converting parking meters by the Philadelphia Parking Authority. Those racks installed in 2008 as part of the City\'s first Adopt-a-rack program were requested by civic and business associations who ""adopted"" them and promised to clear abandoned bikes, remove graffiti and maintain them if they were damaged. These bike racks are in the style of \'staple\' or \'hoop\' racks. The PPA racks are those mounted to the former parking meter posts. They are the green discs that have been installed through Center City and parts of University City. The PROJECT field defines the associated project of installation, either Adopt-a-rack or PPA. The STAND_ADD field is most appropriate for address locating or geocoding purposes. Please note the field NUM_RACKS represents the number of racks at a given address. Each record may represent more than one bike rack.",34964c98-0a02-4bb6-86e1-f98c7ebee652,,2012,[2012 TO 2012],2012,Public,,English,"Bike Racks: Philadephia, Pennsylvania",34964c98-0a02-4bb6-86e1-f98c7ebee652,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","39.9913,-75.1167",Geospatial data,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1029,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1029,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaBikeRacks201201.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=103,Matching,08a-01,08a-01,Active,FALSE,Elevation,2019-03-28,Files,"ENVELOPE(-76.9584,-77.4716,40.0697,39.7199)",,Vector,Pennsylvania State University,,,,"The U.S. Geological Survey has developed a National Elevation Dataset (NED). The NED is a seamless mosaic of best-available elevation data. The 7.5-minute elevation data for the conterminous United States are the primary initial source data. In addition to the availability of complete 7.5-minute data, efficient processing methods were developed to filter production artifacts in the existing data, convert to the NAD83 datum, edge-match, and fill slivers of missing data at quadrangle seams. One of the effects of the NED processing steps is a much-improved base of elevation data for calculating slope and hydrologic derivatives. NED files are available on CD from the EROS data center as 1x1 degree tiles. For online distribution the files on PASDA have been aggregated by county and projected into the Albers Equal Area projection. Data incomplete, areas not mapped when screened at small scales during low level radioactive waste siting analysis.",ac3a6a1d-f44e-4198-854d-703300d84624,,1999,[1999 TO 1999],1999,Public,,English,National Elevation Dataset 30m County Mosaics for Pennsylvania,ac3a6a1d-f44e-4198-854d-703300d84624,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"39.8948,-77.215",Geospatial data,United States Geological Survey (USGS),http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=103,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=103,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=paned.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1030,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,4e687699-710b-47c1-9b17-cc22d3cef584,,1996,[1996 TO 1996],1996,Public,,English,"Aerial Photography 1996: Philadephia, Pennsylvania",4e687699-710b-47c1-9b17-cc22d3cef584,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1030,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1030,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery1996.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1031,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,f6431b34-b546-4a81-b4a5-364bef58ef63,,2000,[2000 TO 2000],2000,Public,,English,"Aerial Photography 2000: Philadephia, Pennsylvania",f6431b34-b546-4a81-b4a5-364bef58ef63,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1031,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1031,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2000.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1032,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,48b1e598-ec40-4999-ae9a-37bf43fe9968,,2004,[2004 TO 2004],2004,Public,,English,"Aerial Photography 2004: Philadephia, Pennsylvania",48b1e598-ec40-4999-ae9a-37bf43fe9968,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1032,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1032,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2004.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1033,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,33d73e43-166b-4915-8375-6d51654584e7,,2005,[2005 TO 2005],2005,Public,,English,"Aerial Photography 2005: Philadephia, Pennsylvania",33d73e43-166b-4915-8375-6d51654584e7,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1033,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1033,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2005.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1034,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2328,-75.2128,39.8705,39.8552)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,235d4d8b-bd61-4682-b4e5-204f78545d6e,,2016,[2016 TO 2016],2016,Public,,English,"Aerial Photography 2016 1m: Philadephia, Pennsylvania",235d4d8b-bd61-4682-b4e5-204f78545d6e,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","39.8629,-75.2228",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1034,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1034,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2016_1m.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1035,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,05fe16e2-9618-4ab7-8ae4-7870704e6955,,2008,[2008 TO 2008],2008,Public,,English,"Aerial Photography 2008: Philadephia, Pennsylvania",05fe16e2-9618-4ab7-8ae4-7870704e6955,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1035,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1035,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2008.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1036,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,a877ddd1-d288-4ae9-b0da-97890c3cfd77,,2009,[2009 TO 2009],2009,Public,,English,"Aerial Photography 2009: Philadephia, Pennsylvania",a877ddd1-d288-4ae9-b0da-97890c3cfd77,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1036,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1036,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2009.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1037,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,a64d291c-e960-4bc5-9a3a-5318cf897f87,,2010,[2010 TO 2010],2010,Public,,English,"Aerial Photography 2010: Philadephia, Pennsylvania",a64d291c-e960-4bc5-9a3a-5318cf897f87,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1037,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1037,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2010.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1039,Matching,08a-01,08a-01,Active,FALSE,Geoscientific Information,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,,,,"Open-file reports are informal releases that allow quicker public access to geologic data. They also may be released when the information is expected to be updated frequently, or when a limited audience is expected. Open-file reports are compiled by Survey staff and/or outside cooperators. They are reviewed for conformity with the open-file publication guidelines of the Bureau of Topographic and Geologic Survey but have not gone through a formal editorial review process. In terms of technical and geological content, the standards for preparation of texts for informal release should not vary in quality, accuracy, or precision from the standards applied to similar geologic texts destined for formal publication.",d4cd9096-f6fa-469e-8836-f4ebc4bc359f,,2011,[2011 TO 2011],2011,Public,,English,Open-File Reports: Pennsylvania,d4cd9096-f6fa-469e-8836-f4ebc4bc359f,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"41.1172,-77.6053",Geospatial data,Pennsylvania Department of Conservation and Natural Resources,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1039,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1039,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=DCNR_OpenFileReports.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=104,Matching,08a-01,08a-01,Active,FALSE,Biota,2019-03-28,Files,"ENVELOPE(-75.0342,-80.5182,42.2348,39.7212)",Hydrology,Vector,Pennsylvania State University,,,,"NWI digital data files are records of wetlands location and classification as developed by the U.S. Fish & Wildlife Service. The classification system was adopted as a national classification standard in 1996 by the Federal Geographic Data Committee. This dataset is one of a series available in 7.5 minute by 7.5 minute blocks containing ground planimetric coordinates of wetlands point, line, and polygon features and wetlands attributes. When completed, the series will provide coverage for all of the contiguous United States, Hawaii, Alaska, and U.S. protectorates in the Pacific and Caribbean. Coverage includes both digital data and hardcopy maps. The NWI maps do not show all wetlands since the maps are derived from aerial photointerpretation with varying limitations due to scale, photo quality, inventory techniques, and other factors. Consequently, the maps tend to show wetlands that are readily photointerpreted given consideration of photo and map scale. In general, the older NWI maps prepared from 1970s-era black and white photography (1:80,000 scale) tend to be very conservative, with many forested and drier-end emergent wetlands (e.g., wet meadows) not mapped. Maps derived from color infrared photography tend to yield more accurate results except when this photography was captured during a dry year, making wetland identification equally difficult. Proper use of NWI maps therefore requires knowledge of the inherent limitations of this mapping. It is suggested that users also consult other information to aid in wetland detection, such as U.S. Department of Agriculture soil survey reports and other wetland maps that may have been produced by state and local governments, and not rely solely on NWI maps. See section on """"Completeness Report"""" for more information. Also see an article in the National Wetlands Newsletter (March-April 1997; Vol. 19/2, pp. 5-12) entitled ""NWI Maps: What They Tell Us"" (a free copy of this article can be ordered from U.S. Fish and Wildlife Service, ES-NWI, 300 Westgate Center Drive, Hadley, MA 01035, telephone, 413-253-8620).",776b96b4-03f2-4026-93a9-c38c32d2f531,,2005,[2005 TO 2005],2005,Public,,English,National Wetlands Inventory for Pennsylvania - point,776b96b4-03f2-4026-93a9-c38c32d2f531,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.978,-77.7762",Geospatial data,U S Fish and Wildlife Service,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=104,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=104,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=panwipoint.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1040,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-75.2841,-74.9541,40.1437,39.8619)",,Raster,Pennsylvania State University,,,,Philadelphia aerial photography,1c45f046-3606-44e8-8976-8afd5cf146d8,,2011,[2011 TO 2011],2011,Public,,English,"Aerial Photography 2011: Philadephia, Pennsylvania",1c45f046-3606-44e8-8976-8afd5cf146d8,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0028,-75.1191",Aerial imagery,,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1040,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1040,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaImagery2011.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1041,Matching,08a-01,08a-01,Active,FALSE,Inland Waters,2019-03-28,Files,"ENVELOPE(-74.9415,-75.2958,40.1538,39.843)",,Mixed,Pennsylvania State University,,,,"LiDAR data collection performed over the City of Philadelphia, PA in April of 2008. Products generated include Breaklines, 10ft DEM and 5ft DEM.",becfad1f-cb87-4a54-a065-b1f330e7dfc9,,2008,[2008 TO 2008],2008,Public,,English,"LiDAR 2008: Philadephia, Pennsylvania",becfad1f-cb87-4a54-a065-b1f330e7dfc9,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","39.9984,-75.1187",Geospatial data,PA City of Philadelphia,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1041,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1041,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PAPhiladelphiaLiDAR2008.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1042,Matching,08a-01,08a-01,Active,FALSE,Imagery and Base Maps,2019-03-28,Files,"ENVELOPE(-74.9415,-75.2958,40.1538,39.843)",,Mixed,Pennsylvania State University,,,,"LiDAR data collection performed over the City of Philadelphia, PA in April of 2010. Products generated include Breaklines, 10ft DEM and 5ft DEM.",b3c4e8dd-5c42-44bd-92a6-87280a53df66,,2010,[2010 TO 2010],2010,Public,,English,"LiDAR 2010: Philadephia, Pennsylvania",b3c4e8dd-5c42-44bd-92a6-87280a53df66,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","39.9984,-75.1187",Geospatial data,PA City of Philadelphia,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1042,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1042,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PAPhiladelphiaLiDAR2010.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1043,Matching,08a-01,08a-01,Active,FALSE,Inland Waters,2019-03-28,Files,"ENVELOPE(-74.9542,-75.2841,40.1392,39.8619)",,Vector,Pennsylvania State University,,,,"Polyline geometric features representing the center flow line of all waterways in Philadelphia only. Hydrographic polygon features included in Philadelphia Hydrology Map. This map was officially adopted by City Council as the official map of Philadelphia Watercoures Designated for Protection on September 13th, 2012. The geographic data depicts watercourses within Philadelphia County as they appear on the map and will not be edited or updated. For up to date hydrography see (GIS_WATERSHEDS.Hydrographic_Features_Poly). Base Summary: PWD's Office of Watersheds has compiled a geodatabase of Philadelphia hydrographic features for Philadelphia County and its contributing watersheds. The data is comprised of a combination of USGS's National Hydrography Dataset stream flow data, planimetric data digitized by Sanborn in 2004, and data provided by PWD field survey work. Features updated: 09/26/2012 Attributes updated: 09/26/2012 Metadata updated 09/26/2012 Update Frequency - monthly",ac0e1bb9-a1bb-48c8-9402-c20006079d2b,,2016,[2016 TO 2016],2016,Public,,English,"Watercourses Designated for Protection 2012 - line: Philadephia, Pennsylvania",ac0e1bb9-a1bb-48c8-9402-c20006079d2b,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0006,-75.1191",Geospatial data,City of Philadelphia - PWD,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1043,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1043,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaWatercoursesDesignatedProtection_Line2016.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1044,Matching,08a-01,08a-01,Active,FALSE,Inland Waters,2019-03-28,Files,"ENVELOPE(-74.9542,-75.2841,40.1392,39.8619)",,Vector,Pennsylvania State University,,,,"Polylgon geometric features representing the waterways and impoundments in Philadelphia only. Hydrographic polygon features included in Philadelphia Hydrology Map. This map was officially adopted by City Council as the official map of Philadelphia Watercoures Designated for Protection on September 13th, 2012. The geographic data depicts watercourses within Philadelphia County as they appear on the map and will not be edited or updated. For up to date hydrography see (GIS_WATERSHEDS.Hydrographic_Features_Poly). Base Summary: PWD's Office of Watersheds has compiled a geodatabase of Philadelphia hydrographic features for Philadelphia County and its contributing watersheds. The data is comprised of a combination of USGS's National Hydrography Dataset stream flow data, planimetric data digitized by Sanborn in 2004, and data provided by PWD field survey work. Features updated: 09/26/2012 Attributes updated: 09/26/2012 Metadata updated 09/26/2012 Update Frequency - monthly",655cd15c-7db7-4b73-849e-4982accb3c2f,,2016,[2016 TO 2016],2016,Public,,English,"Watercourses Designated for Protection 2012 - polygon: Philadephia, Pennsylvania",655cd15c-7db7-4b73-849e-4982accb3c2f,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0006,-75.1191",Geospatial data,City of Philadelphia - PWD,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1044,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1044,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaWatercoursesDesignatedProtection_Poly2016.html
https://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1045,Matching,08a-01,08a-01,Active,FALSE,Boundaries|Planning and Cadastral,2019-03-28,Files,"ENVELOPE(-74.954,-75.2842,40.1438,39.8617)",,Vector,Pennsylvania State University,,,,"The Zoning Code establishes a registry of community organizations to be managed by the Philadelphia City Planning Commission. The RCO system is designed to improve community notification of proposed developments and make community involvement more predictable across the city. RCOs became effective on August 22, 2012. Polygon boundaries of Registered Community Organizations (RCO) as established under Section 14-303 (12) of the City of Philadelphia Zoning Code enacted December 15, 2011 and made effective August 22, 2012. RCOs register annually with the City Planning Commission and are notified of projects requiring Zoning Board approval or Civic Design Review. RCO boundaries may overlap as permitted by the Zoning Code.KEY ATTRIBUTE FIELDS:RCO Name: Name of Registered Community OrganizationType: Type of RCO.Expire Date: Date RCO registration with PCPC expiresExpire Year: Year RCO registration with PCPC expires Philadelphia Zoning-Related Websites:Registered Community Organizations -- http://www.phila.gov/CityPlanning/projectreviews/Pages/RegisteredCommunityOrganizationsZoning Code -- http://www.amlegal.com/library/pa/philadelphia.shtml and navigate to Title 14Zonng Map -- http://www.phila.gov/map On pop-up menu scroll down to 'Zoning'Zoning Administration Manual -- http://www.phila.gov/CityPlanning/projectreviews/Pages/Zoning.aspxDATA DEVELOPMENT:Features produced in ArcGIS Desktop using PA South Stateplane coordinates, NAD83, US Foot. Boundaries were constructed by PCPC using self-reported geographic descriptions by the RCO. Feature Update Date: 01-2013",3f1ed226-2fb0-4ceb-8a1e-2333cebec41d,,2016,[2016 TO 2016],2016,Public,,English,"Zoning Registered Community Organizations: Philadephia, Pennsylvania",3f1ed226-2fb0-4ceb-8a1e-2333cebec41d,,,FALSE,Dataset,"City of Philadelphia, Pennsylvania","Philadelphia, Pennsylvania|Pennsylvania","40.0027,-75.1191",Geospatial data,Philadelphia City Planning Commission,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1045,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1045,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PhiladelphiaZoningRegisteredCommunityOrganizations2016.html
