identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
ad77ed0528b74e659c5db7f188702a7e_0,08b-42003,Allegheny County Polling Place Locations (November 2017),,"This dataset contains locations of the polling places in Allegheny County.If viewing this description on the Western Pennsylvania Regional Data Center?s open data portal (http://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County?s GIS data portal (http://openac.alcogis.opendata.arcgis.com/).
 The full metadata record for this dataset can also be found on 
Allegheny County?s GIS portal. You can access the metadata record and 
other resources on the GIS portal by clicking on the ?Explore? button 
(and choosing the ?Go to resource? option) to the right of the ?ArcGIS 
Open Dataset? text below.Category: ?Civic Vitality and GovernanceOrganization: ?Allegheny CountyDepartment:? Elections Division; Department of Administrative ServicesTemporal Coverage:? 2017Data Notes:? Coordinate System:? Pennsylvania State Plane South Zone 3702; U.S. Survey FootDevelopment Notes:? noneOther:? noneRelated Document(s):? Data Dictionary (none)Frequency - Data Change:? As neededFrequency - Publishing:? As neededData Steward Name:? Eli ThomasData Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-11-02T18:55:45.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.28516421586943,40.19023339961349,-79.7010564878642,40.680509106584616",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/ad77ed0528b74e659c5db7f188702a7e_0,http://openac-alcogis.opendata.arcgis.com/datasets/ad77ed0528b74e659c5db7f188702a7e_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/AlleghenyCountyPollingPlaceLocations_Nov2017/FeatureServer/0,,FeatureServer,elections| polling places| voting areas| facilities| precincts| voters
faaf42d7eaa041cb9fa623ac7b42f475_0,08b-42003,Allegheny County Election Districts,,Allegheny County Elections Districts updated in 2019 to match municiple boundaries. ,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-02-08T20:44:10.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-180.0,-90.0,180.0,90.0",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/faaf42d7eaa041cb9fa623ac7b42f475_0,http://openac-alcogis.opendata.arcgis.com/datasets/faaf42d7eaa041cb9fa623ac7b42f475_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Election_Districts/FeatureServer/0,,FeatureServer,Elections Allegheny 
896193d2f19a4beca8ad59cc60b457e5_0,08b-42003,Allegheny County Polling Place Locations (November 2018),,"This dataset contains locations of the polling places in Allegheny County. If viewing this description on the Western Pennsylvania Regional Data Center?s open data portal (http://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County?s GIS data portal (http://openac.alcogis.opendata.arcgis.com/). The full metadata record for this dataset can also be found on Allegheny County?s GIS portal. You can access the metadata record and other resources on the GIS portal by clicking on the ?Explore? button (and choosing the ?Go to resource? option) to the right of the ?ArcGIS Open Dataset? text below. Category:  Civic Vitality and Governance Organization:  Allegheny County Department:  Elections Division; Department of Administrative Services Temporal Coverage:  2017 Data Notes:  Coordinate System:  Pennsylvania State Plane South Zone 3702; U.S. Survey Foot Development Notes:  none Other:  none Related Document(s):  Data Dictionary (none) Frequency - Data Change:  As needed Frequency - Publishing:  As needed Data Steward Name:  Eli Thomas Data Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-10-23T19:52:47.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.28516421586943,40.19023339961349,-79.7010564878642,40.680509106584616",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/896193d2f19a4beca8ad59cc60b457e5_0,http://openac-alcogis.opendata.arcgis.com/datasets/896193d2f19a4beca8ad59cc60b457e5_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/PollingPlaces2018_Nov/FeatureServer/0,,FeatureServer,Elections Allegehny Polling
f3ed40df96314490b56f708333a53117_0,08b-42003,Allegheny County Parks Outlines,,"Shows the size and shape of the nine Allegheny County parks.



If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Recreation

Organization: ?Allegheny County

Department:? Parks Department

Temporal
Coverage:? current

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? none 

Other: none

Related
Document(s):? Data
Dictionary: none 

Frequency
- Data Change:? As needed

Frequency
- Publishing:? As needed

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-04-20T18:34:46.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.17520013487244,40.21726478603453,-79.69315093430347,40.67131258187441",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/f3ed40df96314490b56f708333a53117_0,http://openac-alcogis.opendata.arcgis.com/datasets/f3ed40df96314490b56f708333a53117_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/AlCo_Parks_Polygons_DD/FeatureServer/0,,FeatureServer,recreation|green space|forest|boundaries|ArcGIS|Service Definition|sd
961ee66b67ca4b32bfbcc79bc4ed29ef_0,08b-42003,Allegheny County Land Cover Areas,,"The Land Cover dataset demarcates 14 land cover types by area; such as
Residential, Commercial, Industrial, Forest, Agriculture, etc.

If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Geography

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? 1994

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? The dataset was created by Chester
Environmental through combined image processing and GIS analysis of Landsat TM
imagery of October 2, 1992, existing aerial photography, hardcopy and digital
mapping sources and Census Bureau demographic data. The original dataset was
created in 1993, then updated by Chester in 1994.

Other: none

Related
Document(s):? Data
Dictionary (https://docs.google.com/spreadsheets/d/1VfUflfki42mpLSkr1R-up_OXGD3mHnv8tqeXf6XS9O0/edit?usp=sharing)

Frequency
- Data Change:? As needed

Frequency
- Publishing:? As needed

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-09-28T17:59:24.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.36832279785965,40.18488055471565,-79.67587757130856,40.68307213265782",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/961ee66b67ca4b32bfbcc79bc4ed29ef_0,http://openac-alcogis.opendata.arcgis.com/datasets/961ee66b67ca4b32bfbcc79bc4ed29ef_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Land_Cover/FeatureServer/0,,FeatureServer,agriculture|geography|planning|property|vegetation|water|transportation|forest|grassland|open space|pasture|residential|malls|commercial|industrial|strip mine
efef714cf0dd4ea1a4786d6bb6d08fd9_0,08b-42003,Allegheny County Beltway System Street Centerlines,,"Authoritative dataset of the beltway system in Allegheny County. The
system was developed to help motorists navigate through Allegheny County on
low-traffic roads. The belts are arranged in concentric circles and color-coded
red, orange, yellow, green, blue, and purple.

If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Transportation

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? 2015

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? none

Other:?
none

Related
Document(s):? Data
Dictionary (https://docs.google.com/spreadsheets/d/1WNzi_JLaIL1eR5RWw0FlSAwqIrdExs9Vy2Iui_NE9Go/edit?usp=sharing)

Frequency
- Data Change:? Not updated (historical only)

Frequency
- Publishing:? Not updated (historical only)

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-10-13T15:55:09.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.2290657324273,40.201144171394375,-79.72819248656836,40.674354850469655",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/efef714cf0dd4ea1a4786d6bb6d08fd9_0,http://openac-alcogis.opendata.arcgis.com/datasets/efef714cf0dd4ea1a4786d6bb6d08fd9_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Beltway_System_Roads/FeatureServer/0,,FeatureServer,streets|street centerlines|Roads|transportation|planning
32cadb4592e14f6b8acb90acb5456357_0,08b-42003,Allegheny County Department of Public Works Maintenance District Boundaries,,"If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Civic Vitality and Governance

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? current

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? none

Other:?
none

Related
Document(s):? Data
Dictionary (none)

Frequency
- Data Change:? As needed

Frequency
- Publishing:? As needed

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-08-22T14:52:38.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.3681,40.1849,-79.6762,40.6828",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/32cadb4592e14f6b8acb90acb5456357_0,http://openac-alcogis.opendata.arcgis.com/datasets/32cadb4592e14f6b8acb90acb5456357_0.zip,http://gisdata.alleghenycounty.us/arcgis/rest/services/DPW/DPW_Districts/MapServer/0,,MapServer,DPW|public works|boundaries|government
9602539b0b9a482bb883579d40ad5655_0,08b-42003,Allegheny County Census Blocks 2016,,"This is an Allegheny County extract of the 2016 US Census Blocks downloaded from the following website:? https://www.census.gov/geo/maps-data/data/tiger-cart-boundary.html. If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category:? Civic Vitality and Governance

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? 2016

Data
Notes:? 

Coordinate System:? GCS_North_American_1983

Development Notes:? none

Other: none

Related
Document(s):? Data
Dictionary (https://www2.census.gov/geo/pdfs/maps-data/data/tiger/tgrshp2016/TGRSHP2016_TechDoc_Ch3.pdf)

Frequency
- Data Change:? 2016 data

Frequency
- Publishing:? one-time

Data
Steward Name:? See https://www.census.gov/geo/about/contact.html for more information.

Data
Steward Email: See https://www.census.gov/geo/about/contact.html for more information.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-05T14:08:01.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.36087641147054,40.19435090624479,-79.68876423965892,40.67494302741286",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/9602539b0b9a482bb883579d40ad5655_0,http://openac-alcogis.opendata.arcgis.com/datasets/9602539b0b9a482bb883579d40ad5655_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Blocks_2016/FeatureServer/0,,FeatureServer,census|boundaries|blocks|2016|ArcGIS|Service Definition|sd|demographic
39f0bea6cf2e4251b36c7c9ac42c0267_0,08b-42003,Allegheny County Private Schools Locations,,"These geocoded locations are based on the Allegheny
 County extract of Educational Names  Addresses (EdNA) via 
Pennsylvania Department of Education website as of April 19, 2018. Several addresses were not
 able to be geocoded (ex. If PO Box addresses were provided, they were 
not geocoded.)If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category:? Education

Organization: ?Allegheny County

Department:? Department of Human Services

Temporal
Coverage:? as of April 19, 2018

Data
Notes:? 

Coordinate System:? GCS_North_American_1983

Development Notes:? none

Other: none

Related
Document(s):? Data
Dictionary - none

Frequency
- Data Change:? April, 19, 2018 data

Frequency
- Publishing:? one-time

Data
Steward Name:? See http://www.edna.ed.state.pa.us/Screens/Extracts/wfExtractEntitiesAdmin.aspx for more information.

Data
Steward Email: RA-DDQDataCollection@pa.gov (Data Collection Team)",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-04-23T19:32:40.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.24121805756353,40.28896724396498,-79.70763819947466,40.67298221646321",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/39f0bea6cf2e4251b36c7c9ac42c0267_0,http://openac-alcogis.opendata.arcgis.com/datasets/39f0bea6cf2e4251b36c7c9ac42c0267_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Private_Schools/FeatureServer/0,,FeatureServer,schools|ArcGIS|Service Definition|sd|education|state data
8f48fccd18e6498e84b97ed152e17d04_0,08b-42003,Allegheny County-Owned Roads Centerlines,,"This dataset shows the roads owned by Allegheny County.

If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Civic Vitality and Governance

Organization: ?Allegheny County

Department:? Public Works

Temporal
Coverage:? 2015

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? none

Other: none

Related
Document(s):? Data
Dictionary (https://docs.google.com/spreadsheets/d/1WNzi_JLaIL1eR5RWw0FlSAwqIrdExs9Vy2Iui_NE9Go/edit?usp=sharing)

Frequency
- Data Change:? As needed

Frequency
- Publishing:? As needed

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-12-09T20:50:22.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.27991704571593,40.20888777474342,-79.71616330268131,40.674437500388045",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/8f48fccd18e6498e84b97ed152e17d04_0,http://openac-alcogis.opendata.arcgis.com/datasets/8f48fccd18e6498e84b97ed152e17d04_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/AlleghenyCountyOwnedRoadsCenterlines/FeatureServer/0,,FeatureServer,infrastructure|streets|street centerlines|planning|property|transportation|ArcGIS|Service Definition|sd
df8e66efc3dd4f2aadae81b55b2b65e7_0,08b-42003,Allegheny County Zip Code Boundaries,,"This dataset demarcates the zip code boundaries that lie within Allegheny County.If viewing this description on the Western Pennsylvania Regional Data Center?s open data portal?(http://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County?s GIS data portal (http://openac.alcogis.opendata.arcgis.com/). The full metadata record for this dataset can also be found on Allegheny County?s GIS portal. You can access the metadata record and other resources on the GIS portal by clicking on the ?Explore? button (and choosing the ?Go to resource? option) to the right of the ?ArcGIS Open Dataset? text below.Category:? Civic Vitality and GovernanceOrganization:? Allegheny CountyDepartment:? Geographic Information Systems Group; Department of Administrative ServicesTemporal Coverage:? currentData Notes:?Coordinate System:? Pennsylvania State Plane South Zone 3702; U.S. Survey FootDevelopment Notes:? noneOther: noneRelated Document(s):? Data Dictionary (none)Frequency - Data Change:? As neededFrequency - Publishing:? As neededData Steward Name:? Eli ThomasData Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-09T19:48:21.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.3683,40.1849,-79.6762,40.6824",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/df8e66efc3dd4f2aadae81b55b2b65e7_0,http://openac-alcogis.opendata.arcgis.com/datasets/df8e66efc3dd4f2aadae81b55b2b65e7_0.zip,http://gisdata.alleghenycounty.us/arcgis/rest/services/Addressing/ZipCodes/MapServer/0,,MapServer,Zip Codes|Landmarks|Street Aliases|Street Dictionary|Tables
2c059d0501e5479ca90242a6d716d24c_0,08b-42003,Allegheny County Census Block Groups 2016,,"This is an Allegheny County extract of the 2016 US Census Block Groups downloaded from the following website:? https://www.census.gov/geo/maps-data/data/tiger-cart-boundary.html. If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category:? Civic Vitality and Governance

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? 2016

Data
Notes:? 

Coordinate System:? GCS_North_American_1983

Development Notes:? none

Other: none

Related
Document(s):? Data
Dictionary (https://www2.census.gov/geo/pdfs/maps-data/data/tiger/tgrshp2016/TGRSHP2016_TechDoc_Ch3.pdf)

Frequency
- Data Change:? 2016 data

Frequency
- Publishing:? one-time

Data
Steward Name:? See https://www.census.gov/geo/about/contact.html for more information.

Data
Steward Email: See https://www.census.gov/geo/about/contact.html for more information.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-05T13:35:41.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.36087641147054,40.19435090624479,-79.68876423965892,40.674943027412894",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/2c059d0501e5479ca90242a6d716d24c_0,http://openac-alcogis.opendata.arcgis.com/datasets/2c059d0501e5479ca90242a6d716d24c_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Block_Groups_2016/FeatureServer/0,,FeatureServer,census|boundaries|block groups|2016|ArcGIS|Service Definition|sd|demographic
ee69694918e049ceb4ed0f9aee609cb6,08b-42003,AlleghenyCounty AllSchoolBuildings 2018,,"This data set shows public,private and charter school buildings and licensed educational entities located
within Allegheny County.

The underlying data is downloaded from Pennsylvania Department of Education site.For more information please visit the following web link:http://www.edna.ed.state.pa.us/Screens/Extracts/wfExtracts.aspxThe school location variable is used as an input to address from public and private school files.

If
viewing this description on the Western Pennsylvania Regional Data Center?s
open data portal (http://www.wprdc.org), this
dataset is an extract from Pennsylvania?Department of Education website as of April,2018.?The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category:?
Education and Human and Social Services

Organization:??Allegheny
County

Department:?
Department of Human Services

Temporal
Coverage:??20th April, 2018

Data
Notes:?

Coordinate
System:? Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development
Notes:? none

Other:
none

Frequency
- Data Change:??As needed

Frequency
- Publishing:??As needed

Data
Steward Name:? Sumiya Tarannum

Data
Steward Email:?Sumiya.tarannum@alleghenycounty.us",Flagged,,Web map,,,2018-04-13T20:02:52.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.6023,40.1781,-79.3334,40.7392",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/ee69694918e049ceb4ed0f9aee609cb6,,https://www.arcgis.com/home/webmap/viewer.html?webmap=ee69694918e049ceb4ed0f9aee609cb6,,,Alleghenycounty_SchoolBuildings
c777eb147c784497b1d4bc9f4efa5161_0,08b-42003,Allegheny County Public Building Locations,,"This dataset contains the locations of municipal facilities in Allegheny
County.

If viewing this description on the Western Pennsylvania
Regional Data Center?s open data portal (http://www.wprdc.org), this
dataset is harvested on a weekly basis from Allegheny County?s GIS data portal
(http://openac.alcogis.opendata.arcgis.com/). The
full metadata record for this dataset can also be found on Allegheny County?s
GIS portal. You can access the metadata record and other resources on the GIS
portal by clicking on the ?Explore? button (and choosing the ?Go to resource?
option) to the right of the ?ArcGIS Open Dataset? text below.

Category: ?Housing and Properties

Organization: ?Allegheny County

Department:? Geographic Information Systems Group; Department of
Administrative Services

Temporal
Coverage:? 2002

Data
Notes:? 

Coordinate System:?
Pennsylvania State Plane South Zone 3702; U.S. Survey Foot

Development Notes:? none

Other:?
none

Related
Document(s):? Data
Dictionary (none)

Frequency
- Data Change:? As needed

Frequency
- Publishing:? As needed

Data
Steward Name:? Eli Thomas

Data
Steward Email: gishelp@alleghenycounty.us",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-09-28T14:32:29.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.32848362823331,40.19373000850557,-79.7109926838223,40.66395770409535",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/c777eb147c784497b1d4bc9f4efa5161_0,http://openac-alcogis.opendata.arcgis.com/datasets/c777eb147c784497b1d4bc9f4efa5161_0.zip,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Public_Buildings/FeatureServer/0,,FeatureServer,facilities|structure|planning|property
1e05bdc3703e4a48be4a5d72ce855d94_2,08b-42003,Allegheny County Addressing StreetDictionary,,"This dataset shows the road centerlines in Allegheny County.If viewing this description on the Western Pennsylvania Regional Data Center?s open data portal (http://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County?s GIS data portal (http://openac.alcogis.opendata.arcgis.com/). The full metadata record for this dataset can also be found on Allegheny County?s GIS portal. You can access the metadata record and other resources on the GIS portal by clicking on the ?Explore? button (and choosing the ?Go to resource? option) to the right of the ?ArcGIS Open Dataset? text below.Category:? Civic Vitality and GovernanceOrganization:? Allegheny CountyDepartment:? Department of Computer ServicesTemporal Coverage:? 2017Data Notes:?Coordinate System:? Pennsylvania State Plane South Zone 3702; U.S. Survey FootDevelopment Notes:? noneOther: noneRelated Document(s):? Addressing Data ModelFrequency - Data Change:? As neededFrequency - Publishing:? As neededData Steward Name:? Deb BeiberData Steward Email: deborah.beiber@alleghenycounty.us",Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2018-01-09T19:29:18.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.3658,40.1839,-79.6736,40.6861",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/1e05bdc3703e4a48be4a5d72ce855d94_2,,http://gisdata.alleghenycounty.us/arcgis/rest/services/Addressing/Addressing_Centerlines/MapServer/2,,MapServer,address centerlines|allegheny county|addressing|support tables|tables
1e05bdc3703e4a48be4a5d72ce855d94_3,08b-42003,Allegheny County Addressing Segment Aliases ,,"This dataset shows the road centerlines in Allegheny County.If viewing this description on the Western Pennsylvania Regional Data Center?s open data portal (http://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County?s GIS data portal (http://openac.alcogis.opendata.arcgis.com/). The full metadata record for this dataset can also be found on Allegheny County?s GIS portal. You can access the metadata record and other resources on the GIS portal by clicking on the ?Explore? button (and choosing the ?Go to resource? option) to the right of the ?ArcGIS Open Dataset? text below.Category:? Civic Vitality and GovernanceOrganization:? Allegheny CountyDepartment:? Department of Computer ServicesTemporal Coverage:? 2017Data Notes:?Coordinate System:? Pennsylvania State Plane South Zone 3702; U.S. Survey FootDevelopment Notes:? noneOther: noneRelated Document(s):? Addressing Data ModelFrequency - Data Change:? As neededFrequency - Publishing:? As neededData Steward Name:? Deb BeiberData Steward Email: deborah.beiber@alleghenycounty.us",Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2018-01-09T19:29:18.000Z,,,"Allegheny County, Pennsylvania, United States|Pennsylvania, United States","-80.3658,40.1839,-79.6736,40.6861",Penn State,Counties Geospatial Data,"Allegheny County, Pennsylvania","County of Allegheny, PA",http://openac-alcogis.opendata.arcgis.com/datasets/1e05bdc3703e4a48be4a5d72ce855d94_3,,http://gisdata.alleghenycounty.us/arcgis/rest/services/Addressing/Addressing_Centerlines/MapServer/3,,MapServer,address centerlines|allegheny county|addressing|support tables|tables
