Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Open Water,"Open water can be lakes, ponds, and reservoirs and are represented as polygons. Open water is captured at the water line's edge and does not have coincident geometry with other feature classes. Features that are less than 500 square feet in area and ornamental ponds are not captured. Streams and creeks that are wider than 10 feet are captured as open water polygons. Drainage connectors are used to represent the centerline of the water body when appropriate to maintain the hydraulic network. Stormwater ponds are not captured. This data was collected from stereo-imagery captured for the Maryland 2011 Statewide Imagery Program. Using Socet Set Softcopy workstations and VrOne, this data was compiled in accordance with industry-standard equipment and procedures. A quality management system was implemented to ensure adherence to original specifications. The purpose of this project was to produce ""new"" data in 2013 which will completely replace the existing GIS data currently being used. It was created mainly for base-mapping, map production, and spatial analysis. Domain values for this feature include OPEN WATER.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Environment|DPW|AACo|OpenWater|OpenData,2019-04-16T14:17:49.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8349,38.7237,-76.3942,39.2297",Vector data,Shapefile,https://opendata.aacounty.org/datasets/27f9c868b92c4ae8b5b6f557d5c0c1be_8,https://opendata.aacounty.org/datasets/27f9c868b92c4ae8b5b6f557d5c0c1be_8.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Environment_OpenData/MapServer/8,,,27f9c868b92c4ae8b5b6f557d5c0c1be_8,https://hub.arcgis.com/datasets/27f9c868b92c4ae8b5b6f557d5c0c1be_8,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,1.8352 MB
,Annapolis Neck Water Quality Problem Area,"This is the Annapolis Neck Water Quality Problem Area layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,AnnapolisNeckWaterQualityProblemArea|Health|AnneArundelCounty|AACO|OpenData,2020-03-17T17:48:52.000Z,,,"Anne Arundel County, Maryland|Highland Beach, Maryland|Maryland","-76.4873,38.9072,-76.4585,38.9398",Vector data,Shapefile,https://opendata.aacounty.org/datasets/f7feae9361074278b97a033291f69ad6_0,https://opendata.aacounty.org/datasets/f7feae9361074278b97a033291f69ad6_0.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Health_OpenData/MapServer/0,,,f7feae9361074278b97a033291f69ad6_0,https://hub.arcgis.com/datasets/f7feae9361074278b97a033291f69ad6_0,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0056 MB
,Land Cover 2011,"Anne Arundel County, Maryland is interested in monitoring its changing land cover for planning, zoning and environmental protection purposes. The county is under increasing development pressure and needs to maintain an accurate land cover database so it may guide development in a sustainable way from both economic and environmental perspectives. The land cover layer was designed and built as a continuation of hand-digitized layers compiled in the 1990s. The current layer was completed using primarily automated methods and current high-resolution aerial imagery (6 inch resolution, leaf-off), as a comparison for cost and accuracy to the earlier automated and manually-produced datasets. This version was updated in 2011 using 4-band aerial imagery collected in the spring of 2011 by the State of Maryland. Areas that have undergone change in the period 2008-2011 were updated to reflect those changes, and any inconsistencies found in the 2008 dataset were corrected. An Urban Tree Canopy dataset produced in 2008 by the University of Vermont was used to provide estimates of tree canopy for each polygon, or map unit. The database is suitable for many planning and modeling purposes, but was designed and attributed for input into hydrological water runoff and nutrient loading models.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Environment|DPW|AACo|LandCover2011|OpenData,2019-04-16T11:42:34.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8412,38.7134,-76.3643,39.2361",Vector data,Shapefile,https://opendata.aacounty.org/datasets/7d420996b4d14707af587c647bc681fc_6,https://opendata.aacounty.org/datasets/7d420996b4d14707af587c647bc681fc_6.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Environment_OpenData/MapServer/6,,,7d420996b4d14707af587c647bc681fc_6,https://hub.arcgis.com/datasets/7d420996b4d14707af587c647bc681fc_6,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,47.4972 MB
,Aerial Photography Index 1961,"Index created for the 1961 aerial photographs covering Anne Arundel County, MD.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Index|OPZ|AACo|AerialPhotographyIndex1961|OpenData,2020-01-10T17:56:18.000Z,,,"Lake Shore, Maryland|Pasadena, Maryland|Gambrills, Maryland|Anne Arundel County, Maryland|Jessup, Maryland|Arden On The Severn, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Howard County, Maryland|Fort Meade, Maryland|Elkridge, Maryland|Baltimore County, Maryland|Severn, Maryland|Glen Burnie, Maryland|Linthicum, Maryland|Riviera Beach, Maryland|Maryland","-76.8429,39.0454,-76.4190,39.2392",Vector data,Shapefile,https://opendata.aacounty.org/datasets/b98e83e3a1e54be3b01732793f3fe6cc_10,https://opendata.aacounty.org/datasets/b98e83e3a1e54be3b01732793f3fe6cc_10.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Index_OpenData/MapServer/10,,,b98e83e3a1e54be3b01732793f3fe6cc_10,https://hub.arcgis.com/datasets/b98e83e3a1e54be3b01732793f3fe6cc_10,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0557 MB
,Culvert Node,This is the file to identify culvert nodes within Anne Arundel County. Item Updated: 11-14-2019 12:58 PM,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Utility|WPRP|DPW|AACo|CulvertNode|OpenData,2019-10-31T01:56:14.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8368,38.7143,-76.4041,39.2359",Vector data,Shapefile,https://opendata.aacounty.org/datasets/4bee232f8c6d4a7ab59e67d736021c0e_1,https://opendata.aacounty.org/datasets/4bee232f8c6d4a7ab59e67d736021c0e_1.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Utility_OpenData/MapServer/1,,,4bee232f8c6d4a7ab59e67d736021c0e_1,https://hub.arcgis.com/datasets/4bee232f8c6d4a7ab59e67d736021c0e_1,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.1387 MB
,Fences,Fence Line locations as interpreted on 2007 orthophotgraphy. The Fence Line are represented by polylines (strings) along the each fence. Item Updated: 11-14-2019 12:57 PM,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Structure|OITGIS|OIT|AACo|Fences|OpenData,2019-04-16T16:11:22.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8435,38.7147,-76.3950,39.2360",Vector data,Shapefile,https://opendata.aacounty.org/datasets/414c6a9d562246cdbb6e7a32a0aaa2d8_4,https://opendata.aacounty.org/datasets/414c6a9d562246cdbb6e7a32a0aaa2d8_4.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Structure_OpenData/MapServer/4,,,414c6a9d562246cdbb6e7a32a0aaa2d8_4,https://hub.arcgis.com/datasets/414c6a9d562246cdbb6e7a32a0aaa2d8_4,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,14.398 MB
,Decks Patios,"This is the Decks Patios layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Structure|DecksPatios|AnneArundelCounty|AACO|OpenData,2019-10-30T22:11:18.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8415,38.7137,-76.3962,39.2358",Vector data,Shapefile,https://opendata.aacounty.org/datasets/db0478cc214c45fa9c66327f2ac1ce53_3,https://opendata.aacounty.org/datasets/db0478cc214c45fa9c66327f2ac1ce53_3.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Structure_OpenData/MapServer/3,,,db0478cc214c45fa9c66327f2ac1ce53_3,https://hub.arcgis.com/datasets/db0478cc214c45fa9c66327f2ac1ce53_3,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,42.1879 MB
,Storm Culverts,This is the file to identify culverts (a tunnel carrying a stream or open drain under a road or railroad) within in Anne Arundel County.,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Utility|WPRP|DPW|AACo|Culvert|OpenData,2019-10-31T01:56:12.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8368,38.7143,-76.4041,39.2359",Vector data,Shapefile,https://opendata.aacounty.org/datasets/77c4f06d9e7d40aabdf5352a9aba28be_0,https://opendata.aacounty.org/datasets/77c4f06d9e7d40aabdf5352a9aba28be_0.zip,,https://gis.aacounty.org/arcgis/rest/services/OpenData/Utility_Stormwater_OpenData/FeatureServer/0,,77c4f06d9e7d40aabdf5352a9aba28be_0,https://hub.arcgis.com/datasets/77c4f06d9e7d40aabdf5352a9aba28be_0,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.2824 MB
,BWI 4 Mile District,"BWI 4 Mile District layer for Anne Arundel County, MD. Updated to match the Maryland Aviation Administration BWI 4 Mi zone - 3/25/2019",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Planning|OPZ|AACo|BWIMile4District|OpenData,2019-04-15T17:41:26.000Z,,,"Linthicum, Maryland|Baltimore County, Maryland|Anne Arundel County, Maryland|Ferndale, Maryland|Maryland","-76.7438,39.1209,-76.5929,39.2375",Vector data,Shapefile,https://opendata.aacounty.org/datasets/742b73d31d524a8da7b93316405c36f9_1,https://opendata.aacounty.org/datasets/742b73d31d524a8da7b93316405c36f9_1.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Planning_OpenData/MapServer/1,,,742b73d31d524a8da7b93316405c36f9_1,https://hub.arcgis.com/datasets/742b73d31d524a8da7b93316405c36f9_1,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0058 MB
,Radium Water Quality Testing Area,"This is the Radium Water Quality Testing Area layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,RadiumWaterQualityTestingArea|Health|AnneArundelCounty|AACO|OpenData,2020-03-17T17:48:55.000Z,,,"Herald Harbor, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Gambrills, Maryland|Jessup, Maryland|Howard County, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Anne Arundel County, Maryland|Linthicum, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Arnold, Maryland|Odenton, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Maryland","-76.8406,38.9765,-76.4207,39.2366",Vector data,Shapefile,https://opendata.aacounty.org/datasets/cfd3f20cc60347aeb95dec32e1cccba6_4,https://opendata.aacounty.org/datasets/cfd3f20cc60347aeb95dec32e1cccba6_4.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Health_OpenData/MapServer/4,,,cfd3f20cc60347aeb95dec32e1cccba6_4,https://hub.arcgis.com/datasets/cfd3f20cc60347aeb95dec32e1cccba6_4,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.2177 MB
,Census Tracts 2010,"2010 Census Tracts for Redistricting: 2010 extracts containing geographic and cartographic information from the Census Bureau's MAF/TIGER (Master Address File/Topologically Integrated Geographic Encoding and Referencing) database. These files support the 2010 Census Redistricting Data (P. L. 94-171) release. The files provide the digital map base for a Geographic Information System or mapping software. All legal boundaries and names are as of January 1, 2010. The boundaries shown are for Census Bureau statistical data collection and tabulation purposes only. The attribute file are to be used for redistricting purposes only as it requires adjusting Census Public Law 94-171 data based on relocation of the Maryland incarcerated individuals at their last place of residence before incarcerated. This adjusted and updated data will only be used for Redistricting purpose in Maryland.Census tabulation blocks âthe smallest of all the geographical areas and the building blocks for all other geographic areas. Census tabulation blocks nest within all other types of geography and follow physical features whenever possible. These areas are regenerated during each decennial census.Source: US Census Bureau, Maryland Department of Planning, Anne Arundel County OPZ GIS/Research Division Item Updated: 11-14-2019 12:57 PM",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Political|OPZ|AACo|CensusTracts2010|OpenData,2019-11-01T16:32:49.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8412,38.7122,-76.3487,39.2362",Vector data,Shapefile,https://opendata.aacounty.org/datasets/c45b2d8b3b684a588d3cfdd49e6322b4_2,https://opendata.aacounty.org/datasets/c45b2d8b3b684a588d3cfdd49e6322b4_2.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Political_OpenData/MapServer/2,,,c45b2d8b3b684a588d3cfdd49e6322b4_2,https://hub.arcgis.com/datasets/c45b2d8b3b684a588d3cfdd49e6322b4_2,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.4166 MB
