Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Buildings,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_5,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_5.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/5,,,64bde546dab34e84bfa5757ae17f08d3_5,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_5,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,65.9868 MB
,Roadways,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.9369,39.9278",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_52,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_52.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/52,,,64bde546dab34e84bfa5757ae17f08d3_52,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_52,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,13.3201 MB
,Buildings,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_16,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_16.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/16,,,322ee79b35f748869974ec661bd04bbc_16,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_16,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,5.1103 MB
,Buildings,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_52,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_52.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/52,,,322ee79b35f748869974ec661bd04bbc_52,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_52,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,5.1103 MB
,Buildings,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_73,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_73.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/73,,,322ee79b35f748869974ec661bd04bbc_73,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_73,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,12.5092 MB
,Buildings,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_93,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_93.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/93,,,322ee79b35f748869974ec661bd04bbc_93,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_93,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,38.2006 MB
,Buildings,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_113,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_113.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/113,,,322ee79b35f748869974ec661bd04bbc_113,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_113,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.2139 MB
Manually check this link!,Population Density,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_60,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_60.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/60,,,322ee79b35f748869974ec661bd04bbc_60,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_60,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,
Manually check this link!,Population Density,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_41,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_41.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/41,,,322ee79b35f748869974ec661bd04bbc_41,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_41,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,
Manually check this link!,Population Density,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3290,39.6324,-85.9369,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_22,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_22.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/22,,,322ee79b35f748869974ec661bd04bbc_22,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_22,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.2139 MB
,Schools,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,,"1.2871,14.2093,2.2295,15.1293",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_150,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_150.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/150,,,64bde546dab34e84bfa5757ae17f08d3_150,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_150,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.2119 MB
,Schools,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,,"1.2871,14.2093,2.2295,15.1293",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_96,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_96.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/96,,,64bde546dab34e84bfa5757ae17f08d3_96,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_96,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.2118 MB
,Parks,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_77,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_77.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/77,,,64bde546dab34e84bfa5757ae17f08d3_77,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_77,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_131,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_131.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/131,,,64bde546dab34e84bfa5757ae17f08d3_131,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_131,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.6754 MB
,Parks,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,"Rocky Ripple, Indiana|Clermont, Indiana|North Crows Nest, Indiana|Crows Nest, Indiana|Hendricks County, Indiana|Meridian Hills, Indiana|Beech Grove, Indiana|Wynnedale, Indiana|Speedway, Indiana|Warren Park, Indiana|Williams Creek, Indiana|Southport, Indiana|Spring Hill, Indiana|Homecroft, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_45,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_45.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/45,,,64bde546dab34e84bfa5757ae17f08d3_45,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_45,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.6754 MB
,Cul De Sac,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2793,14.1894,2.2611,15.1403",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_127,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_127.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/127,,,322ee79b35f748869974ec661bd04bbc_127,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_127,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0696 MB
,Cul De Sac,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2793,14.1894,2.2611,15.1403",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_67,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_67.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/67,,,322ee79b35f748869974ec661bd04bbc_67,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_67,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0696 MB
,Cul De Sac,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,,"1.2793,14.1894,2.2611,15.1403",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_105,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_105.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/105,,,64bde546dab34e84bfa5757ae17f08d3_105,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_105,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0696 MB
,Cul De Sac,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2793,14.1894,2.2611,15.1403",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_87,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_87.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/87,,,322ee79b35f748869974ec661bd04bbc_87,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_87,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0696 MB
,Cul De Sac,"City of Indianapolis & Marion County, IN Topographic Base Map",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,IndyBasemaps,2019-09-24T16:01:21.000Z,,,,"1.2793,14.1894,2.2611,15.1403",Vector data,Shapefile,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_107,https://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_107.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/107,,,322ee79b35f748869974ec661bd04bbc_107,https://hub.arcgis.com/datasets/322ee79b35f748869974ec661bd04bbc_107,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0696 MB
,Ponds,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal. Compatible w/ ESRI's 'Streets' Base Map.",eng,City of Indianapolis and Marion County - IndyGIS,"City of Indianapolis and Marion County, Indiana",Datasets,,Indy|Indianapolis|MarionCounty|IndyBasemaps,2019-07-23T15:13:08.000Z,,,,"1.2790,14.2072,2.2657,15.1313",Vector data,Shapefile,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_73,https://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_57.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/73,,,64bde546dab34e84bfa5757ae17f08d3_73,https://hub.arcgis.com/datasets/64bde546dab34e84bfa5757ae17f08d3_73,OpenIndy Data Portal,01c-02,a-b-c-local-government-open-data,01c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,4.7825 MB
