identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
bc3f0717be9140268e73206f435733c1_1,11b-39151,Corporate Headquarters,,"This layer serves as an inventory of corporate headquarters within Stark County, Ohio. It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations,?Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-05-08T16:08:19.000Z,,,"Stark County, Ohio|Ohio","-81.5886,40.6768,-81.0893,40.9683",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/bc3f0717be9140268e73206f435733c1_1,http://opendata.starkcountyohio.gov/datasets/bc3f0717be9140268e73206f435733c1_1.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/1,,MapServer,Community Features|SCGIS|Stark County|Ohio|LiveWorkLocate|Economic Development|Businesses
cd8c122ff61949e68145e293e11e37f9_5,11b-39151,Police Department Jurisdictions,,"Jurisdictional boundaries for law enforcement departments within Stark County, Ohio. For zones with a specific law enforcement department jurisdiction, see?Police Department Zones.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-12-01T15:00:18.000Z,,,"Stark County, Ohio|Ohio","-81.6492,40.5613,-80.9734,40.9887",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/cd8c122ff61949e68145e293e11e37f9_5,http://opendata.starkcountyohio.gov/datasets/cd8c122ff61949e68145e293e11e37f9_5.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/EmergencyResponse/EmergencyResponseJurisdictions/MapServer/5,,MapServer,Stark County|Ohio|Emergency Response|SCGIS|Public Safety|Boundaries|Emergency Management|Public Services|Districts|Law Enforcement|Jurisdictions
cf032f548e134d8c80b1d97cbccdf3d9_0,11b-39151,Land Bank Parcels,,"The Stark County Land Reutilization Corporation (SCLRC) operates as the county's land bank, in which foreclosured properties held by by banks or other agencies are acquired by SCLRC to be rehabilitated through a variety of programs. These properties can also be sold to qualified private rehabbers. If a structure cannot be rehabilitated, it is demolished. The resulting vacant land can be used in any number of ways, including but not limited to new public green space, stormwater management, or other innovative ecological purposes. The SCLRC aims to end the unbridled land speculation and flipping of foreclosed properties that has contributed to the current crisis.For more information, see?Stark County Land Reutilization Corporation (SCLRC).",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-23T15:38:52.000Z,,,"Stark County, Ohio|Ohio","179.9983,-89,3.3191,89",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/cf032f548e134d8c80b1d97cbccdf3d9_0,http://opendata.starkcountyohio.gov/datasets/cf032f548e134d8c80b1d97cbccdf3d9_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/SCLRCParcels/MapServer/0,,MapServer,Stark County|Ohio|SCGIS|Land Bank|Land|Land Records|Parcels|Property|Economic Development
76e6ee7323384aada3b3a200775790de_3,11b-39151,Tax Districts,,"Line layer containing the layout of tax districts within Stark County, Ohio. Attributes include the 5-digit tax district code and lines separate each district. This service is part of multiple jurisdictional boundaries throughout Stark County including voting precincts, school districts, tax districts, and map names.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-04-16T14:43:28.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.629,-81.0818,40.9935",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/76e6ee7323384aada3b3a200775790de_3,http://opendata.starkcountyohio.gov/datasets/76e6ee7323384aada3b3a200775790de_3.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/ParcelViewer/Jurisdictions/MapServer/3,,MapServer,Stark County|Ohio|SCGIS|Districts|Jurisdictions|Boundaries
42698b87fb2e46e3afd9ea1c8180a13f_5,11b-39151,Places of Worship,,"This layer serves as an inventory of places of worship within Stark County, Ohio.?It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations,?Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-01-12T15:08:48.000Z,,,"Stark County, Ohio|Ohio","-81.6483,40.6453,-81.0887,40.9849",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/42698b87fb2e46e3afd9ea1c8180a13f_5,http://opendata.starkcountyohio.gov/datasets/42698b87fb2e46e3afd9ea1c8180a13f_5.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/5,,MapServer,Churches|Stark County|Ohio|SCGIS|Temples|Kingdom Halls|Meeting Facilities|Community Features
2c84962990194941b5dbe49921aa95f6_1,11b-39151,Voting Precincts,,"Current voting precincts determined and maintained by the Stark County Board of Elections (SCBOE). Precincts are updated by SCBOE staff in coordination with the Stark County GIS Department (SCGIS). For precincts within a community with the same number, the specific ward is distinguished in the attribute table. The attribute table also contains several IDs, including those uses by SCBOE and SCGIS, as well as IDs for the polling place for each precinct.Historic General Election Results:?2018,?2017,?2016Historic Primary Election Results:?2018,?2017For static/paper maps of precincts, view the?SCBOE Maps?page.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-29T12:56:39.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.629,-81.0818,40.9935",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/2c84962990194941b5dbe49921aa95f6_1,http://opendata.starkcountyohio.gov/datasets/2c84962990194941b5dbe49921aa95f6_1.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/ParcelViewer/Jurisdictions/MapServer/1,,MapServer,Stark County|Ohio|SCGIS|Elections|Demographics|Precincts|Boundaries|Voting
1a07d6c70270490393499b37906c0d2d_42,11b-39151,Stormwater Roadside Ditches,,"A roadside ditch is any channel or depression dug in the ground used to transfer stormwater runoff. The ditches in this layer should be distinguished from dedicated off-road ditches. The features in this layer are part of a combined stormwater layer maintained by the Stark County Engineer (SCE) and Stark County Regional Planning Commission (SCRPC). It only includes features owned and maintained by the County Engineer, as well as features located in the census-designated urbanized areas of Stark County's townships - which were collected by SCRPC. For a more expansive inventory of stormwater features in the county, use the?Stark County Stormwater Systems?layer on ArcGIS Online.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-02T19:39:49.000Z,,,"Stark County, Ohio|Ohio","-81.6495,40.6541,-81.0859,40.9916",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/1a07d6c70270490393499b37906c0d2d_42,http://opendata.starkcountyohio.gov/datasets/1a07d6c70270490393499b37906c0d2d_42.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/AggregateDatasets/StarkCountyStormwaterSystems/MapServer/42,,MapServer,Stark County|Ohio|SCGIS|Stormwater|MS4|Drainage|Infrastructure|Environmental
4bee8d6b81e143e1acbe78f544292c84,11b-39151,Parcel Split-Combine Update 11-17-2019,,"This dataset contains parcel splits/combines in Stark County, Ohio between 11/07/2019 and 11/14/2019. Information about old and new parcel number and city, village, or township are also included.",error,,error,error,,2019-11-17T11:14:20.000Z,,,"Stark County, Ohio|Ohio","-81.7986,40.6023,-80.9122,41.0372",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/4bee8d6b81e143e1acbe78f544292c84,error,,,,Stark County|Ohio|Parcel|Split|Combine|Open Data|ParcelUpdate
5782e64eaf414566be06cd146bf8d1fd_0,11b-39151,"Cities, Villages, and Townships",,"Boundaries for cities, villages, and townships in Stark County, Ohio. The boundaries were originally based off of tax maps maintained and updated by the Stark County Auditor's Office (SCAO). Boundary changes, such as annexations are made behind the scenes in a separate layer. Once per month, this layer automatically updates to reflect those changes.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-26T21:09:12.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.629,-81.0818,40.9935",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/5782e64eaf414566be06cd146bf8d1fd_0,http://opendata.starkcountyohio.gov/datasets/5782e64eaf414566be06cd146bf8d1fd_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/CVTBoundaries/MapServer/0,,MapServer,Stark County|Land Records|Land|SCGIS|Ohio|Boundaries|Communities|Jurisdictions
90fcc22ac80446b3bb05c29a01dd7327_0,11b-39151,Addresses,,"This address point layer is a collaborative effort between multiple departments in Stark County. The County Regional Planning Commission (RPC), Auditor, and Emergency Management Agency (EMA) all have a stake in the addressing process. Addresses in the county's townships are assigned by RPC and sent to the GIS Department to be updated. Addresses in the county's municipalities are assigned by each community and sent to either EMA or the GIS Department to be updated. This layer is updated continuously as new addresses or address changes are sent to the GIS Department. The attribute table contains information on location, structure type, and numerous other fields. For address points in the LBRS schema, visit?Download LBRS Data for Ohio by County.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-08-08T17:19:09.000Z,,,"Stark County, Ohio|Ohio","-81.6491,40.6346,-81.0847,40.9916",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/90fcc22ac80446b3bb05c29a01dd7327_0,http://opendata.starkcountyohio.gov/datasets/90fcc22ac80446b3bb05c29a01dd7327_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Addressing/RoadsAndAddresses/MapServer/0,,MapServer,Stark County|Ohio|Addresses|Transportation|Land|SCGIS|Property|Land Records
e1ee8c255b1749c89a4f04852c6f36f1_40,11b-39151,Stormwater Culverts,,"A stormwater culvert is a pipe with at least one open end used to transfer water under an obstacle, such as a road or driveway. The features in this layer are part of a combined stormwater layer maintained by the Stark County Engineer (SCE) and Stark County Regional Planning Commission (SCRPC). It only includes features owned and maintained by the County Engineer, as well as features located in the census-designated urbanized areas of Stark County's townships - which were collected by SCRPC. For a more expansive inventory of stormwater features in the county, use the?Stark County Stormwater Systems?layer on ArcGIS Online.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-02T12:42:46.000Z,,,"Stark County, Ohio|Ohio","-81.649,40.6966,-81.1344,40.9916",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/e1ee8c255b1749c89a4f04852c6f36f1_40,http://opendata.starkcountyohio.gov/datasets/e1ee8c255b1749c89a4f04852c6f36f1_40.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/AggregateDatasets/StarkCountyStormwaterSystems/MapServer/40,,MapServer,Stark County|Ohio|SCGIS|Stormwater|Sewers|MS4|Drainage|Infrastructure|Utilities|Pipes
a96b1b734b9d4f29aafbc8c1bf706d50_10,11b-39151,Retail Centers,,"This layer serves as an inventory of commercial retail centers within Stark County, Ohio. It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations,?Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-05-08T19:12:51.000Z,,,"Stark County, Ohio|Ohio","-81.5886,40.6768,-81.0893,40.9683",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10,http://opendata.starkcountyohio.gov/datasets/a96b1b734b9d4f29aafbc8c1bf706d50_10.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/10,,MapServer,Community Features|SCGIS|Stark County|Ohio|LiveWorkLocate|Economic Development|Businesses
1e2e8edd2fff4f4fb64f7e0a7854fe11_2,11b-39151,Police Stations,,"This layer serves as an inventory of police stations and other law-enforcement facilities within Stark County, Ohio.?It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations,?Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-01-12T15:13:37.000Z,,,"Stark County, Ohio|Ohio","-81.6312,40.6538,-81.0988,40.974",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2,http://opendata.starkcountyohio.gov/datasets/1e2e8edd2fff4f4fb64f7e0a7854fe11_2.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/EmergencyResponse/EmergencyResponseFacilities/MapServer/2,,MapServer,Stations|Stark County|Ohio|SCGIS|Emergency Management|Emergency Response|Public Safety|Public Services|Community Features|Law Enforcement
817cc56b821842c8bd61cfc3386b4ea3_0,11b-39151,Tax Map Quarter-Sections,,"This layer provides quarter-section boundaries for the Stark County tax map. The State of Ohio was subdivided using the Public Land Survey System (PLSS). The PLSS initially subdivided lands into townships, which were numbered using a grid system. Townships were numbered horizontally and cross-referenced with vertical numbers referred to as the range. Each township was further divided into one-mile sections, which were subsequently divided into quarter-sections. This layer does not reflect the initial PLSS boundaries. It respects current jurisdictional boundaries and reflects boundaries within Stark County's cities and villages as well. Each quarter section includes tax district information.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-09-19T19:47:12.000Z,,,"Stark County, Ohio|Ohio","-81.6491,40.6345,-81.0864,40.9887",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/817cc56b821842c8bd61cfc3386b4ea3_0,http://opendata.starkcountyohio.gov/datasets/817cc56b821842c8bd61cfc3386b4ea3_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/GeoAdmin/MapServer/0,,MapServer,Stark County|Ohio|SCGIS|Boundaries|Jurisdictions|Planning|Land|Land Records
c263d1317fa94a06a94dca6d51c9eec3_4,11b-39151,Golf Courses,,"This layer serves as an inventory of golf courses within Stark County, Ohio.?It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations,?Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-05-08T18:54:49.000Z,,,"Stark County, Ohio|Ohio","-81.6444,40.6525,-81.087,40.9791",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/c263d1317fa94a06a94dca6d51c9eec3_4,http://opendata.starkcountyohio.gov/datasets/c263d1317fa94a06a94dca6d51c9eec3_4.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/4,,MapServer,Community Features|SCGIS|Stark County|Ohio|LiveWorkLocate|Recreation|Attractions
0c5330bf6e0e4ade9175271451eaba00_0,11b-39151,Neighborhood Boundaries,,"The neighborhood boundaries in this layer are determined by the Stark County Computer-Assisted Mass Appraisal (CAMA system). Each neighborhood has a unique ID that can be found in the attribute data. The ID is a string with four sets of numbers; e.g. 001-02-03-04. The first three-digit set - 001 in the example - is the tax district. The second set - 02 in the example - is the sub-market area, which is provides a more specific location within a market. An example would be NW Canton. The third set - 03 in the example - is based on the elementary school. The fourth set - 04 in the example - is reserved for individual local neighborhoods.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-09-03T19:38:31.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.629,-81.0818,40.9935",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/0c5330bf6e0e4ade9175271451eaba00_0,http://opendata.starkcountyohio.gov/datasets/0c5330bf6e0e4ade9175271451eaba00_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/Neighborhood/MapServer/0,,MapServer,Stark County|Land Records|Land|SCGIS|Ohio|Boundaries|Property|Neighborhoods
ba9fd6eb97fe47cebf05484a0e29189f_0,11b-39151,Parcel Data,,"This parcel polygon layer is the primary parcel layer used with Stark County, Ohio. The parcel boundaries are maintained by the Stark County Auditor Office (SCAO) Tax Map Department. The SCAO uses a Computer-Assisted mass Appraisal (CAMA) database to maintain and store data on properties throughout the county. This data includes market valuations, property owners and addresses, and a variety of other information. This layer combines the parcel boundaries and the CAMA data using a SQL view. There are a number of other layers publicly-available by the county that include other combinations of parcel boundaries and background attribute data.For foreclosure data, see?Historic Foreclosures.For land bank properties, see?Land Bank Parcels.For the market values of properties, see?Market Values.For historic parcel sales, see Parcel Sales.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-04-21T15:28:02.000Z,,,"Stark County, Ohio|Ohio","-82.9184,40.0192,-79.8357,41.6329",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0,http://opendata.starkcountyohio.gov/datasets/ba9fd6eb97fe47cebf05484a0e29189f_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/ParcelData/MapServer/0,,MapServer,Stark County|Ohio|SCGIS|Land|Parcels|Properties|Land Records
3b227646b36446e49eb0a5b145c7daa0_0,11b-39151,Zoning Compilation,,"Zoning is the process of dividing land to permit or prohibit specific uses. This layer is not a countywide zoning layer, rather, a compilation of zoning for individual cities, villages, and townships within Stark County, Ohio. The Stark County Regional Planning Commission (SCRPC) maintains the zoning information for each of the county's townships. SCRPC will also contract with several of the county's villages and cities to maintain their zoning layer. Zoning information maintained by the respective community is not provided to SCRPC or Stark County GIS (SCGIS) at any set interval for updates. Please see the respective website for those jurisdictions to find the most up-to-date zoning information for municipalities SCRPC does not update.",Geospatial data,,Shapefile,Dataset|Service,Vector,2014-09-19T19:48:38.000Z,,,"Stark County, Ohio|Ohio","-81.6492,40.6345,-81.0822,40.9887",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/3b227646b36446e49eb0a5b145c7daa0_0,http://opendata.starkcountyohio.gov/datasets/3b227646b36446e49eb0a5b145c7daa0_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/StarkCountyZoning/MapServer/0,,MapServer,Stark County|Ohio|SCGIS|Boundaries|Planning|Zoning|Property|Land Records
f842e03137414e8d9940a15d0f2c970f_0,11b-39151,2016 General Election Results,,"Election results by precinct for Stark County, Ohio from the general election held on Tuesday, November 8, 2016. These results include races for federal, state, county, and local issues. The Stark County Board of Elections (BOE) maintains the precincts layer for the county, which are identified in the attribute table. The results for each race are compiled into this single layer for convenience. The attribute table also contains information on voter turnout and registration.For the most up-to-date precincts, see?Voting Precincts.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-12-11T20:12:05.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.629,-81.0818,40.9935",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/f842e03137414e8d9940a15d0f2c970f_0,http://opendata.starkcountyohio.gov/datasets/f842e03137414e8d9940a15d0f2c970f_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/StaticElectionResults/ElectionResultsGeneral2016/MapServer/0,,MapServer,Stark County|Ohio|SCGIS|Elections|Precincts|Demographics|Voting
0355a0c4211a4087bca1c3887e4ea899_0,11b-39151,Railway Centerlines,,"Railway centerlines within Stark County, Ohio. This layer was created by Digital Data Technologies, Inc. in 2003 and provided to the county. It is not actively updated.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-01-12T15:30:56.000Z,,,"Stark County, Ohio|Ohio","-81.6507,40.6343,-81.0816,40.993",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/0355a0c4211a4087bca1c3887e4ea899_0,http://opendata.starkcountyohio.gov/datasets/0355a0c4211a4087bca1c3887e4ea899_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Addressing/Transportation/MapServer/0,,MapServer,Transportation|Ohio|Trains|SCGIS|Stark County|Railroads|Infrastructure
9a946731447444908d99286102c59985_9,11b-39151,Post Offices,,"This layer serves as an inventory of post offices within Stark County, Ohio. It is part of the Stark County Community Features umbrella of layers, which includes?CommunityFeatures,?LiveWorkLocate, and?EmergencyResponseFacilities. These layers depict places of interest throughout the county, including?Airfields and Helipads,?Colleges and Universities,?Corporate Headquarters,?EMS Facilities,?Event Venues,?Fire Stations,?Golf Courses,?Hospitals and Health Clinics,?Museums and Historic Landmarks,?Parks and Recreation Areas,?Places of Worship,?Police Stations, Post Offices,?Public Libraries,?Retail Centers,?Schools and Daycares, and?Senior Citizen Centers. These community features were first inventoried and digitized by the Stark County Regional Planning Commission (RPC) in 2008. The initial inventory was a collaborative effort between RPC and each community within the county, who provided lists of their respective features. Since then, each layer is periodically updated by RPC and Stark County GIS.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-05-08T19:09:33.000Z,,,"Stark County, Ohio|Ohio","-81.6334,40.6525,-81.1009,40.982",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/9a946731447444908d99286102c59985_9,http://opendata.starkcountyohio.gov/datasets/9a946731447444908d99286102c59985_9.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/LiveWorkLocate/MapServer/9,,MapServer,Community Features|SCGIS|Stark County|Ohio|LiveWorkLocate|Public Services
b59ce78e414e4ae39d183f460568cc27_0,11b-39151,SARTA Bus Stops (2019),,"Bus stops for routes provided by the Stark County Regional Transit Authority (SARTA) throughout Stark County, Ohio. These points were provided to Stark County GIS (SCGIS) as a one-time export in June of 2019. This layer is not updated. For the most up-to-date information about SARTA bus routes, see?https://www.sartaonline.com.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-06-13T12:54:17.000Z,,,"Stark County, Ohio|Ohio","-81.6961,40.6671,-81.0867,41.514",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/b59ce78e414e4ae39d183f460568cc27_0,http://opendata.starkcountyohio.gov/datasets/b59ce78e414e4ae39d183f460568cc27_0.zip,https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/SARTA_Stops/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|SARTA|Stops|Transportation|Bus|Public Services|Community Features
7d3416bafe814ccd986383c73386a2b7_0,11b-39151,National Wetlands Inventory (in Stark County),,"Wetlands identified by the National Wetlands Inventory within Stark County, Ohio. This layer was originally downloaded in May, 2019, from?https://www.fws.gov/wetlands/Data/Data-Download.html?and clipped to the Stark County boundary.?This data set represents the extent, approximate location and type of wetlands and deepwater habitats in the United States and its Territories. These data delineate the areal extent of wetlands and surface waters as defined by Cowardin et al. (1979). The National Wetlands Inventory - Version 2, Surface Waters and Wetlands Inventory was derived by retaining the wetland and deepwater polygons that compose the NWI digital wetlands spatial data layer and reintroducing any linear wetland or surface water features that were orphaned from the original NWI hard copy maps by converting them to narrow polygonal features. Additionally, the data are supplemented with hydrography data, buffered to become polygonal features, as a secondary source for any single-line stream features not mapped by the NWI and to complete segmented connections. Wetland mapping conducted in WA, OR, CA, NV and ID after 2012 and most other projects mapped after 2015 were mapped to include all surface water features and are not derived data. The linear hydrography dataset used to derive Version 2 was the U.S. Geological Survey's National Hydrography Dataset (NHD). Specific information on the NHD version used to derive Version 2 and where Version 2 was mapped can be found in the 'comments' field of the Wetlands_Project_Metadata feature class. Certain wetland habitats are excluded from the National mapping program because of the limitations of aerial imagery as the primary data source used to detect wetlands. These habitats include seagrasses or submerged aquatic vegetation that are found in the intertidal and subtidal zones of estuaries and near shore coastal waters. Some deepwater reef communities (coral or tuberficid worm reefs) have also been excluded from the inventory. These habitats, because of their depth, go undetected by aerial imagery. By policy, the Service also excludes certain types of farmed wetlands as may be defined by the Food Security Act or that do not coincide with the Cowardin et al. definition. Contact the Service's Regional Wetland Coordinator for additional information on what types of farmed wetlands are included on wetland maps. This dataset should be used in conjunction with the Wetlands_Project_Metadata layer, which contains project specific wetlands mapping procedures and information on dates, scales and emulsion of imagery used to map the wetlands within specific project boundaries.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-05-30T14:41:26.000Z,,,"Stark County, Ohio|Ohio","-81.6513,40.6291,-81.082,40.9934",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/7d3416bafe814ccd986383c73386a2b7_0,http://opendata.starkcountyohio.gov/datasets/7d3416bafe814ccd986383c73386a2b7_0.zip,https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/NationalWetlandsInventory/FeatureServer/0,,FeatureServer,Stark County|Ohio|SCGIS|Wetlands|Environmental|Water|Conservation
