Title,Date,Publisher,Description,Metadata
"(u'High-Resolution Land Cover, Commonwealth of Pennsylvania, Statewide, 2013',)","(u'2018',)","(u'University of Vermont Spatial Analysis Laboratory',)","(u'High-resolution land cover dataset for the Commonwealth of Pennsylvania. Twelve land cover classes were mapped:0 - Background1 - Water2 - Emergent Wetlands3 - Tree Canopy4 - Scrub/Shrub5 - Low Vegetation6 - Barren7 - Structures8 - Other Impervious Surfaces9 - Roads10 - Tree Canopy over Structures11 - Tree Canopy over Other Impervious Surfaces12 - Tree Canopy over RoadsThe complete class definitions and standards can be viewed at the link below.http://goo.gl/THacggThe primary sources used to derive this land-cover layer were 2006-2008 leaf-off LiDAR data, 2005-2008 leaf-off orthoimagery, and 2013 leaf-on orthoimagery. Ancillary data sources such as LiDAR-derived breaklines for roads and hydrology were used to augment the land-cover mapping. This land-cover dataset is considered current based on data of acquisition for the leaf-on orthoimagery. Land-cover class assignment was accomplished using a rule-based expert system embedded within an object-based framework. Object-based image analysis techniques (OBIA) work by grouping pixels into meaningful objects based on their spectral and spatial properties, while taking into account boundaries imposed by existing vector datasets. Within the OBIA environment a rule-based expert system was designed to effectively mimic the process of manual image analysis by incorporating the elements of image interpretation (color/tone, texture, pattern, location, size, and shape) into the classification process. A series of morphological procedures were employed to insure that the end product is both accurate and cartographically pleasing. Following the automated OBIA mapping a detailed manual review of the dataset was carried out at a scale of 1:3000 and all observable errors were corrected.This dataset was developed to support land-cover mapping and modeling initiatives in Commonwealth of Pennsylvannia. At the time of its publication, it represented the most accurate and detailed land cover map for the state.',)","(u'FullMetadataDisplay.aspx?file=landcover_2013_pennsylvania.xml',)"
"(u'PennDOT - Bridges',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Bridge locations within Pennsylvania',)","(u'FullMetadataDisplay.aspx?file=PaBridges2019_05.xml',)"
"(u'Planning Agencies Boundaries (MPO/RPO)',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Planning Agencies Boundaries  - All Pennsylvania Metropolitan Planning Organizations (MPOs)\r\nand Rural Planning Organizations (RPOs) Boundaries',)","(u'FullMetadataDisplay.aspx?file=PaMPORPOPlanning2019_07.xml',)"
"(u'Pennsylvania congressional boundaries (Act 34)',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u""United States Congressional legislative boundaries within Pennsylvania as set forth in Act 34 of 2002.  This layer was digitized by PADOT from maps generated by the Reapportionment Commission for the Bureau of Commissions, Elections and Legislation Pennsylvania Dept. of State.  These boundaries were used as the legislative district boundaries for the November 2002 general election and are currently being contested in the judicial system.  The current layers are these same district boundary linework attributed with the current legislator's name, party affiliation and home county."",)","(u'FullMetadataDisplay.aspx?file=PaCongressional2019_05.xml',)"
"(u'Pennsylvania senatorial boundaries',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'State senate boundaries within Pennsylvania attributed with names of legislators and party affiliations.',)","(u'FullMetadataDisplay.aspx?file=PaSenatorial2019_05.xml',)"
"(u'Pennsylvania engineering district boundaries',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Public information and support for transportation planning, design and development.',)","(u'FullMetadataDisplay.aspx?file=PaEngrDistrict2019_07.xml',)"
"(u'Pennsylvania municipality boundaries',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Boundaries of municipalities within Pennsylvania as delineated for the PennDOT Type 10 general highway maps. Additional information comes from the Pennsylvania Bureau of Municipal Services. This layer contains all classifications of municipality including first and second class townships, boroughs, cities and the town.',)","(u'FullMetadataDisplay.aspx?file=PaMunicipalities2019_07.xml',)"
"(u'Pennsylvania state boundary',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'The boundary of the Commonwealth as delineated for the PennDOT Type 10 general highway map.',)","(u'FullMetadataDisplay.aspx?file=PaState2019_07.xml',)"
"(u'Abandoned Mine Land Inventory Points',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'This data set portrays the approximate location of Abandoned Mine Land Problem Areas containing public health, safety, and public welfare problems created by past coal mining. It is a subset of data contained in the Office of Surface Mining (OSM) Abandoned Mine Land Inventory.  This layer identifies AML Points representing specific locations within an AML Inventory Site, examples include AML discharge.',)","(u'FullMetadataDisplay.aspx?file=AMLInventoryPoints2019_07.xml',)"
"(u'Abandoned Mine Land Inventory Polygons',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'This data set portrays the approximate location of Abandoned Mine Land Problem Areas containing public health, safety, and public welfare problems created by past coal mining. It is a subset of data contained in the Office of Surface Mining (OSM) Abandoned Mine Land Inventory.  This layer identifies AML Polygons representing specific areas to large to be represented by points within the entire, AML Inventory Site, examples include AML dangerous highwalls.',)","(u'FullMetadataDisplay.aspx?file=AMLInventoryPolys2019_07.xml',)"
"(u'PennDOT - Bonded Roads',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Bonded roads bonds with bond holder information.',)","(u'FullMetadataDisplay.aspx?file=PA_RMSBONDS2019_05.xml',)"
"(u'Abandoned Mine Land Inventory Sites',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'This data set portrays the approximate location of Abandoned Mine Land Problem Areas containing public health, safety, and public welfare problems created by past coal mining. It is a subset of data contained in the Office of Surface Mining (OSM) Abandoned Mine Land Inventory.  This layer represents the AML Inventory Sites, which are the boundary of an entire problem area.  All related AML point/polygon features must fit within the boundary of the designated problem',)","(u'FullMetadataDisplay.aspx?file=AMLInventorySites2019_07.xml',)"
"(u'PennDOT - Pennsylvania Roads with Posted Weight Restrictions',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Locations of road segments that have posted weight restrictions',)","(u'FullMetadataDisplay.aspx?file=PA_RMSPOSTED2019_05.xml',)"
"(u'Historical Markers - Penn State University Park campus',)","(u'2019',)","(u'The Pennsylvania State University',)","(u""Historical markers at the University Park campus and other Penn State locations across the Commonwealth call attention to the University's rich tradition of achievement in higher education and in service to society. A formal series of blue-and-white markers was launched in 1989 by the Penn State Alumni Association and the Office of Strategic Communications. The Alumni Association funds the project while the Strategic Communications office provides management services and coordinates the installation and maintenance of the markers with the Office of Physical Plant. The markers in general commemorate events and locations of broad importance to the intellectual and scientific development of Penn State as one of America's leading public universities."",)","(u'FullMetadataDisplay.aspx?file=PSU_HistoricalMarkers.xml',)"
"(u'PennDOT - Facilities Locations',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'location of Pennsylvania Department of Transportation owned facilities. Included: maintenance districts, stockpiles, photo exam centers, welcome centers',)","(u'FullMetadataDisplay.aspx?file=PaFacilities2019_05.xml',)"
"(u'PEMA Orthoimagery 2018 - Adams County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage mosaics in MrSID format (25:1 compression). \r\n\t\t\t\tGeographic Extent: The Adams County AOI covers approximately 656 total square miles (1,700 total square kilometers) in the vicinity of Gettysburg in the Commonwealth of Pennsylvania. \r\n\t\t\t\tDataset Description: The PEMA 2018 0.5-foot Orthoimagery - Adams County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data were delivered as 2 MrSID [4-band (RGBN)] mosaics (25:1 compression). \r\n\t\t\t\tGround Conditions: Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_AdamsCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Crawford County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage mosaics in MrSID format (25:1 compression). \r\n\t\t\t\tGeographic Extent: The AOI covers approximately 1248 total square miles (3232 total square kilometers) over Crawford County in the Commonwealth of Pennsylvania. \r\n\t\t\t\tDataset Description: The PEMA 2018 0.5-foot Orthoimagery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania North FIPS 3701, US Survey Feet. Orthoimagery data were delivered as 4 MrSID [4-band (RGBN)] mosaics (25:1 compression). \r\n\t\t\t\tGround Conditions: Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.\r\nPurpose:',)","(u'FullMetadataDisplay.aspx?file=PEMA_CrawfordCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Cumberland County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage mosaics in MrSID format (25:1 compression). \r\n\t\t\t\tGeographic Extent: The Cumberland County AOI covers approximately 649 total square miles (1,682 total square kilometers) in the vicinity of Carlisle in the Commonwealth of Pennsylvania. \r\n\t\t\t\tDataset Description: The PEMA 2018 0.5-foot Orthoimagery - Cumberland County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data were delivered as 2 MrSID [4-band (RGBN)] mosaics (25:1 compression). \r\n\t\t\t\tGround Conditions: Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_CumberlandCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Erie County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage mosaics in MrSID format (25:1 compression). \r\n\t\t\t\tGeographic Extent: The Erie County AOI covers approximately 810 total square miles (2,098 total square kilometers) in the vicinity of the City of Erie in the Commonwealth of Pennsylvania. \r\n\t\t\t\tDataset Description: The PEMA 2018 0.5-foot Orthoimagery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania North FIPS 3701, US Survey Feet. Orthoimagery data were delivered as 4 MrSID [4-band (RGBN)] mosaics (25:1 compression). \r\n\t\t\t\tGround Conditions: Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_ErieCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF, Mr. SID, and JPEG 2000(JP2) format. The PEMA 2018 0.5-foot Orthoimagery called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania North FIPS 3701, US Survey Feet. Orthoimagery data was delivered as 298 individual 0.5-foot (15-centimeter) 1"" = 100\' GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Tile Index North',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'Tile Index North - Cycle 1 includes Crawford and Erie Counties in the North and Cumberland and Adams Counties in the South.\r\nThis orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF, Mr. SID, and JPEG 2000(JP2) format. The PEMA 2018 0.5-foot Orthoimagery called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania North FIPS 3701, US Survey Feet. Orthoimagery data was delivered as 298 individual 0.5-foot (15-centimeter) 1"" = 100\' GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Tile Index South',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'Tile Index South - Cycle 1 includes Crawford and Erie Counties in the North and Cumberland and Adams Counties in the South.\r\nThis orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF, Mr. SID, and JPEG 2000(JP2) format. The PEMA 2018 0.5-foot Orthoimagery called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania North FIPS 3701, US Survey Feet. Orthoimagery data was delivered as 298 individual 0.5-foot (15-centimeter) 1"" = 100\' GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Aerial photography was captured during the spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Greene County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage mosaics in MrSID format (25:1 compression). \r\n\t\t\t\tGeographic Extent: The AOI covers approximately 764 total square miles (1,979 total square kilometers) over Greene County in the Commonwealth of Pennsylvania. \r\n\t\t\t\tDataset Description: The PEMA 2018 0.5-foot Orthoimagery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data were delivered as 4 MrSID [4-band (RGBN)] mosaics (25:1 compression). \r\n\t\t\t\tGround Conditions: Aerial photography was captured during the spring of 2018 and spring of 2019, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=PEMA_GreeneCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018 - York County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF format. Geographic Extent: The York County AOI covers approximately 1019 total square miles (2639 total square kilometers) in the Commonwealth of Pennsylvania. Dataset Description: The PEMA 2018 0.5-foot Orthoimagery - York County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data was delivered as 284 individual 0.5-foot (15-centimeter) 1"" = 100\' (1 cm = 12 m) GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Ground Conditions: Aerial photography was captured during the winter and spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data',)","(u'FullMetadataDisplay.aspx?file=PEMA_YorkCounty_Mosaic2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Cameron County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF format. Geographic Extent: The York County AOI covers approximately 1019 total square miles (2639 total square kilometers) in the Commonwealth of Pennsylvania. Dataset Description: The PEMA 2018 0.5-foot Orthoimagery - York County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data was delivered as 284 individual 0.5-foot (15-centimeter) 1"" = 100\' (1 cm = 12 m) GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Ground Conditions: Aerial photography was captured during the winter and spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PEMA Orthoimagery 2018 - Elk County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF format. Geographic Extent: The York County AOI covers approximately 1019 total square miles (2639 total square kilometers) in the Commonwealth of Pennsylvania. Dataset Description: The PEMA 2018 0.5-foot Orthoimagery - York County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data was delivered as 284 individual 0.5-foot (15-centimeter) 1"" = 100\' (1 cm = 12 m) GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Ground Conditions: Aerial photography was captured during the winter and spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PEMA Orthoimagery 2018 - McKean County Mosaic',)","(u'2018',)","(u'Pennsylvania Emergency Management Agency',)","(u'This orthoimagery data set includes 0.5-foot (15-centimeter) 8-bit 4-band (RGBN) digital orthoimage tiles in GeoTIFF format. Geographic Extent: The York County AOI covers approximately 1019 total square miles (2639 total square kilometers) in the Commonwealth of Pennsylvania. Dataset Description: The PEMA 2018 0.5-foot Orthoimagery - York County Delivery project called for the planning, acquisition, processing, and derivative products of imagery data to be collected at a ground sample distance (GSD) of 0.5-foot (15 centimeters). Project specifications are based on the U.S. Geological Survey National Geospatial Program Base Ortho Specification, Version 1.0. The data were developed based on a horizontal projection/datum of NAD83 (2011) State Plane Pennsylvania South FIPS 3702, US Survey Feet. Orthoimagery data was delivered as 284 individual 0.5-foot (15-centimeter) 1"" = 100\' (1 cm = 12 m) GeoTIFF (uncompressed) 10,000-foot x 10,000-foot (3,048-meter x 3,048-meter) tiles. Ground Conditions: Aerial photography was captured during the winter and spring of 2018, while no snow was on the ground and rivers were at or below normal levels. In order to post process the imagery data to meet task order specifications and meet horizontal accuracy guidelines, Quantum Spatial, Inc. utilized a total of 496 QC points throughout the Commonwealth of Pennsylvania to assess the horizontal accuracy of the data. These checkpoints were not used to calibrate or post process the data',)","(u'FullMetadataDisplay.aspx?file=PEMA_Cycle1_2018.xml',)"
"(u'PennDOT - Intermodal',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'locations of multiple modes of transport',)","(u'FullMetadataDisplay.aspx?file=PaIntermodal2019_05.xml',)"
"(u'Pennsylvania state house district boundaries',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'State House boundaries within Pennsylvania attributed with names of legislators and party affiliations.',)","(u'FullMetadataDisplay.aspx?file=PaHouse2019_05.xml',)"
"(u'Pennsylvania state roads',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'State-owned and maintained public roads within Pennsylvania as extracted from the PENNDOT Roadway Management System (RMS).  Includes fields describing pavement type, traffic volumes and other information as detailed below.',)","(u'FullMetadataDisplay.aspx?file=PaStateRoads2019_05.xml',)"
"(u'Pennsylvania state roads administrative',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'classification of road segments - administrative and reporting purposes like the federal aid system and federal functional classification',)","(u'FullMetadataDisplay.aspx?file=PaAdministrativeState_Roads2019_05.xml',)"
"(u'Pennsylvania traffic counts',)","(u'2019',)","(u'Pennsylvania Department of Transportation',)","(u'Traffic volumes; measured and calculated amounts of vehicle traffic that travel the sections of road.',)","(u'FullMetadataDisplay.aspx?file=PaTraffic2019_05.xml',)"
"(u'Allegheny County - Zip Codes',)","(u'2019',)","(u'Allegheny County',)","(u'This dataset demarcates the zip code boundaries that lie within Allegheny County. These are not clipped to the Allgeheny County boundary.',)","(u'FullMetadataDisplay.aspx?file=AlleghenyCounty__ZipCodeBoundaries2019.xml',)"
"(u'Philadelphia LiDAR 2018 - 2ft Contours',)","(u'2018',)","(u'City of Philadelphia',)","(u'Planimetric Coverage containing the delineation of topographic contours at two foot intervals. Annotation of Contour Line elevations exists. LiDAR and LAS data was gathered for the City of Philadelphia in April 2018. DEMs were generated from the raw data. This dataset is lidar point cloud data covering the City of Philadelphia, PA, approximately 239 sq miles total. Each LAS file contains LiDAR point information, which has been calibrated, controlled, and classified. At the time of capture ground conditions were leaf-off, snow free, and water was at normal levels.',)","(u'FullMetadataDisplay.aspx?file=PhiladelphiaContours2ft2018.xml',)"
"(u'Philadelphia LiDAR 2018 - 10ft Contours',)","(u'2018',)","(u'City of Philadelphia',)","(u'Planimetric Coverage containing the delineation of topographic contours at ten foot intervals. Annotation of Contour Line elevations exists. LiDAR and LAS data was gathered for the City of Philadelphia in April 2018. DEMs were generated from the raw data. This dataset is lidar point cloud data covering the City of Philadelphia, PA, approximately 239 sq miles total. Each LAS file contains LiDAR point information, which has been calibrated, controlled, and classified. At the time of capture ground conditions were leaf-off, snow free, and water was at normal levels',)","(u'FullMetadataDisplay.aspx?file=PhiladelphiaContours10ft2018.xml',)"
"(u'Pennsylvania State Gamelands',)","(u'2019',)","(u'Pennsylvania Game Commission',)","(u'Defines the individual boundaries of the Pennsylvania State Game Lands for the Management of public resources.',)","(u'FullMetadataDisplay.aspx?file=PGC_StateGameland2019.xml',)"
"(u'ICE-IS Water Sampling Stations',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'Locations at which surface water sampling has been done in order to determine if surface waters are attaining or non-attaining designated uses. Station records are created by the DEP Biologists when they do surface water sampling.',)","(u'FullMetadataDisplay.aspx?file=ICEIS_SamplingStations2019_07.xml',)"
"(u'Integrated List Attaining',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'This layer shows only attaining segments of the Integrated List.  The Streams Integrated List represents stream assessments in an integrated format for the Clean Water Act Section 305(b) reporting and Section 303(d) listing.  Streams are bodies of flowing surface water that collectively form a network that drains a catchment or basin. PA DEP protects 4  stream water uses: aquatic life,   fish consumption, potable water supply, and recreation. The 305(b) layers  represents stream segments that have been evaluated for attainment of those uses. If a stream segment is not attaining any one of its  4 uses, it is considered impaired.  \r\n\r\n\xb7 Aquatic Life use attainment - The integrity reflected in any component of the biological community. (i.e. fish or fish food organisms)\r\n\xb7  Fish Consumption use attainment  - The risk posed to people by the consumption of aquatic organisms (ex. fish, shellfish, frogs, turtles, crayfish, etc.) \r\n\xb7 Recreational use attainment - The risk associated with human recreation activities in or on a water body. (i.e. exposure to bacteria and other disease causing organisms through water contact recreation like swimming or water skiing)\r\n\xb7 Potable Water Supply use attainment - The risk posed to people by the ingestion of drinking water\r\n\r\n\r\nSegments that have appeared on an approved Category 5 Integrated Listing are the entries labeled as approved. Integrated Lists are submitted for approval every other year. Segments entered subsequent to the latest approved Category 5 listing are labeled tentative. After appearing on an approved listing, the tentative entries move to approved.  The Stream Integrated List is provided as two separate layers determined if the stream is attaining or not attaining its designated uses.\r\n\r\nDEP Streams Integrated List layer is maintained by the PADEP Office of Water Management, Bureau of Water Supply & Wastewater Management, Water Quality Assessment and Standards Division.  The layer is based on the High Resolution National Hydrography Dataset (NHD).  Additional update information is provided by Bureau of Watershed Management, Water Use Planning Division.',)","(u'FullMetadataDisplay.aspx?file=IntegratedListAttaining2019_07.xml',)"
