,Collection To Add Map To,Image Path,Transcript Path,Notes (page titles),TITLE,ALTERNATIVE TITLE,CREATOR,CONTRIBUTOR,PUBLISHER,DESCRIPTION,CAPTION,ADDITIONAL NOTES,Project Affiliation,DATE OF CREATION,HISTORICAL ERA/PERIOD,ITEM TYPE,ITEM PHYSICAL FORMAT,DIMENTIONS,LOCALLY ASSIGNED SUBJECT HEADINGS,FAST SUBJECT HEADINGS,LANGUAGE,TRANSCRIPTION,TRANSLATION,CITY OR TOWNSHIP,STATE OR PROVINCE,COUNTRY,REGION OR AREA,CONTINENT,Coordinates,PROJECTIONS,SCALE,GEONAMES URI,PARENT COLLECTION NAME,CONTRIBUTING ORGANIZATION,CONTACT INFORMATION,LOCAL RIGHTS STATEMENT,RIGHTS STATEMENT URI,EXPECTED PUBLIC DOMAIN YEAR OF ENTRY,ADDITIONAL RIGHTS INFORMATION,FISCAL SPONSOR,LOCAL IDENTIFIER,BARCODE IDENTIFIER,SYSTEM IDENTIFIER,DLS IDENTIFIER,KALTURA AUDIO IDENTIFIER,KALTURA AUDIO PLAYLIST IDENTIFIER,KALTURA VIDEO IDENTIFIER,KALTURA VIDEO PLAYLIST IDENTIFIER,KALTURA AUDIO/VIDEO PLAYLIST IDENTIFIER,PERSISTENT URL (PURL),UMEDIA ARCHIVE,ATTACHED CHILD,FEATURED IMAGE,OBJECT FILE NAME
1315,General Map Collection,G4272.C52 1927 .U52,,Sheet C,"Plan of Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho ; Pend Oreille Lake: Pack River below Great Northern Railway crossing","Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho; Pend Oreille Lake: Pack River below Great Northern Railway crossing",Geological Survey (U.S.),"Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights.; ""5 plan sheets.""; Includes ""Key map of plan sheets"" on each sheet."".""; Includes inset ""Albany Falls dam site"" at a scale of 1:4,800 on sheet A.; ""Surveyed in 1926.""",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,46 x 64 centimeters,Dams; Planning,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C52 1927 .U52,UMN_BARCODE:B4571214,UMN_ALMA:9959276140001701,map12128,,,,,,,,,,
1315,General Map Collection,G4272.C52 1927 .U52,,Sheet D,"Plan of Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho ; Pend Oreille Lake: Pack River below Great Northern Railway crossing","Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho; Pend Oreille Lake: Pack River below Great Northern Railway crossing",Geological Survey (U.S.),"Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights.; ""5 plan sheets.""; Includes ""Key map of plan sheets"" on each sheet."".""; Includes inset ""Albany Falls dam site"" at a scale of 1:4,800 on sheet A.; ""Surveyed in 1926.""",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,46 x 64 centimeters,Dams; Planning,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C52 1927 .U52,UMN_BARCODE:B4571214,UMN_ALMA:9959276140001701,map12129,,,,,,,,,,
1315,General Map Collection,G4272.C52 1927 .U52,,Sheet E,"Plan of Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho ; Pend Oreille Lake: Pack River below Great Northern Railway crossing","Clark Fork from Horse Creek, Montana, to Albany Falls, Idaho; Pend Oreille Lake: Pack River below Great Northern Railway crossing",Geological Survey (U.S.),"Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights.; ""5 plan sheets.""; Includes ""Key map of plan sheets"" on each sheet."".""; Includes inset ""Albany Falls dam site"" at a scale of 1:4,800 on sheet A.; ""Surveyed in 1926.""",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,46 x 64 centimeters,Dams; Planning,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C52 1927 .U52,UMN_BARCODE:B4571214,UMN_ALMA:9959276140001701,map12130,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,B4571224,Sheet A,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12131,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet B,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12132,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet C,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12133,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet D,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12134,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet E,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12135,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet F,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12136,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet G,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12137,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet H,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12138,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet I,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12139,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet J,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12140,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet K,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12141,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet L,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12142,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet M,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12143,,,,,,,,,,
1316,General Map Collection,G4272.C56 1926 .U52,,Sheet N,"Plan and profile of Clearwater River and tirbutaries, Idaho","Clearwater River and tributaries, Idaho",Geological Survey (U.S.),"Burchard, R. W; Chenault, W. F",The Survey (Washington),,,"Relief shown by contours and spot heights ; contour interval on land 20 ft. ; contour interval on river surface 5 ft.; Survey dates: 1924.; Topography also done by K.W. Trimble and L.O. Newsome.; Vertical scale of profiles 1 in. = 20 ft.; Includes ""Key map of plan sheets"" on each sheet.; ""7 plan sheets, 7 profile sheets.""",,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 68 centimeters,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C56 1926 .U52,UMN_BARCODE:B4571224,UMN_ALMA:9959276900001701,map12144,,,,,,,,,,
1317,General Map Collection,G4272.C7 1925 .U52,B4571228,,"Craters of the Moon National Monument, Idaho",Idaho Craters of the Moon National Monument,Geological Survey (U.S.),"Gleissner, Max J; Idaho Bureau of Mines and Geology","U.S. Geological Survey (Washington,  D.C)",,,"Surveyed in 1925.; Relief shown by contours, shading, and spot heights.; Shows roads, campgrounds, tunnel, waterholes, caves and other natural features.; In upper margin: ""State of Idaho, Bureau of Mines and Geology.""; ""Datum is mean sea level.""; ""North American datum.""; ""5000 yard grid based upon U.S. zone system F.""; ""Contour interval 10 feet.""; On verso: text and ill.",,1928,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,65 x 46 centimeters,,,English,,,,,,,,W1133500 W1132500 N0433000 N0432000; (W 113°35ʹ--W 113°25ʹ/N 43°30ʹ--N 43°20ʹ),Polyconic projection,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.C7 1925 .U52,UMN_BARCODE:B4571228,UMN_ALMA:9959265070001701,map12145a; map12145b,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,B4571252,Sheet A,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12146,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet B,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12147,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet C,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12148,,,,,,,,,,
